"","text","subject_label","subject_predicted"
"1093","Include the averages and their s.ds here.  Also include the statistics results in paragraph form.",3,3
"1094","Units?",3,3
"1095","What lead you to think this? How would manipulating 20E levels affect growth, go past just “timing of molt”",4,4
"1096","Don’t forget units on your x-axis",3,3
"1097","Not for length, right? The result is not statistically significant.",3,3
"1098","Statistical tests?",3,3
"1099","This needs citation",3,3
"1100","What does this mean?",2,3
"1101","You don’t need to talk about this as much, especially since your hypothesis was supported",4,4
"1102","This is stuff that would be best said in a sentence or two in the results section.",2,2
"1103","The first few sentences are a little unclear.",2,2
"1104","There are in-text citation issues. Also check the link on last page for necessary improvements",3,3
"1105","Did you consider using this information to support the first portion of your results?",4,2
"1106","Can you specify the used voltage to generate those contractions?",3,3
"1107","Revise",2,2
"1108","It seemed that your finding was unexpected. You had three alternatives: 1. Refer to several other primary lit that proved trifluoperazine as an inhibitor and thus suggest to use it in cancer cell treatment or 2. Suggest possible areas/mechanisms that trifluoperazine could be useful based on your finding (does not decrease motility) 3. Suggest an alternative inhibitor targeting same cells.",4,4
"1109","You need stats and explanation of error bars in your caption. Your error bars are also improperly formatted. See me if you need help.",3,3
"1110","Comparing means?",3,3
"1111","These are not explanations of your results. Don’t say that they could be different if you already know that they are not.",4,3
"1112","Have to have references in the discussion section",1,2
"1113","Another potential reason could be error in isolating the chloroplasts from the leaves. Recall that you didn’t actually record the relative density of chloroplast this time. Going through that step to ensure your sample actually had a high density of chloroplast would be an effective way to ensuring that you had chloroplast in your treatment to begin with.",3,4
"1114","You can use “mL”",3,3
"1115","How much food? Did you add 5 drops in 10 g or in 40 g? That is important",3,3
"1116","What statistical test did you use to analyze your data?",3,3
"1117","?",3,3
"1118","Be more specific",2,3
"1119","Rewrite all this section. Why did you say that a statistical test must be done if you actually did it?",2,3
"1120","Wrong indication. Figure 1 is your reagent table.",3,3
"1121","If you don’t reference a figure in the paper, you don’t need to include it",3,3
"1122","Rather than a table, I would show this data in a graph as the reader would be less interested in the exact number vs the difference in growth. As such, I would recommend a bar graph showing the total average change in mass for the control and the experimental (along with standard deviation bars).",3,3
"1123","While these are technically biological reasons, I was thinking more along the lines of the physiology of the muscle",4,4
"1124","Probably it would be better if you switch the order. First mention the result and later specify if it supported the hypothesis or not.",2,2
"1125","Over a 30 minute period would be a better way to put it.",2,3
"1126","State the species and muscle used, and then insert the “why is this helpful” stuff from below that I also commented on",3,3
"1127","Alpha?",3,3
"1128","Good intro. Could use more details on your experimental subject, Rana pipiens (why choose it, for example)",3,3
"1129","Plagiarized",1,3
"1130","Report t-test results as shown in the resource guide. You need to include the t-stat, df, and p-value. Let me know if you can’t find this in the guide.",3,3
"1131","Increased how? R:S is a proxy for resource allocation, but the words are not synonymous.",2,2
"1132","This figure contains raw data. Only use summary data in your lab report.",3,3
"1133","Meaning, points for the two fish were added together? A paired t-test would be more appropriate here.",3,3
"1134","Hypothesis are neither correct nor incorrect. The data could support or not the hypothesis but that does not mean it was correct or incorrect.",2,2
"1135","True, but at what cost? What is the tradeoff?",4,3
"1136","These figures need captions.",3,3
"1137","y-axis?Standard error?",3,3
"1138","No urls or DOIs in citations",3,3
"1139","What amounts in mL?",3,3
"1140","Title should VERY briefly state the main takeaway of your experiment",2,2
"1141","Avoid saying “proved”. Data are never wrong or right…rather, they do or don’t “support” your hypothesis",2,2
"1142","supported",2,3
"1143","Which studies? Cite them.",3,3
"1144","The table doesn’t exist in this report. There shouldn’t be a table anyway, include what would’ve been in your table into your methods section directly",3,3
"1145","How does methoprene inhibit the growth?",3,3
"1146","table legends should describe the displayed information in the table. They should be self-explanatory",3,3
"1147","This is repeated",2,3
"1148","You did not use this abbreviations later",2,2
"1149","Paired t-test",3,3
"1150","Why? What does Lidocaine do and what role the thing lidocaine act on normally do?",4,2
"1151","This is going into interpretation, and should only be in your discussion",1,2
"1152","Muscle response? Be more precise with the dependent variable",3,3
"1153","You could also rephrase this as “In (scientific name of flies), it was shown that…”",2,3
"1154","Just a paired t-test",3,3
"1155","This comparison is for the information in Figure 2Statistical test?",3,3
"1156","minimal (word choice)",2,2
"1157","I would suggest to remove this segment. Open your introduction by stating the importance of experimenting salinity to measure photosynthesis activity. Because scientific papers are written for peers sharing similar knowledge/experience background.",2,2
"1158","…which we care about because?",4,3
"1159","Stats?",3,3
"1160","Make this caption a bit longer by talking about what each line represents, the general trend, and reiterating your statistical results",3,3
"1161","Are you sure? Remember that you exposed the sciatic between the tight muscles.",3,3
"1162","No hypothesis – does not meet basic criteria",1,1
"1163","What stats test did you run?  Paired t-test",3,3
"1164","Volts",3,3
"1165","Error bars should show standard deviation",3,3
"1166","Another potential reason could be error in isolating the chloroplasts from the leaves. Recall that you didn’t actually record the relative density of chloroplast this time. Going through that step to ensure your sample actually had a high density of chloroplast would be an effective way to ensuring that you had chloroplast in your treatment to begin with.",3,4
"1167","Your graph doesn’t need a title, because that info should be in your figure caption, but it does need error bars on all these values",3,3
"1168","We can never imply causation—only correlation.",2,2
"1169","informal",2,2
"1170","Units?",3,3
"1171","Hypothesis comes before methods",2,2
"1172","You need axis labels, your error bars are not formatted correctly, there should not be a title in the body of the figure and the captions do not contain statistics or an explanation of the error bars.",3,3
"1173","I would talk about your statistics rather than your bar graph",3,3
"1174","In addition, I don’t think the leg no longer contracting is an error. Based on your expected function of tubocurarine, it’s expected that it would decrease muscle contraction or completely stop it as acetylcholine can no longer bind to its receptors.",4,4
"1175","Precor is the brand, methoprene is the chemical",3,3
"1176","How did you summarize and analyze your raw data?",3,3
"1177","I think you have these backward. Did it require less voltage to reach the same amplitude (size of contraction)?",3,3
"1178","Informal/colloquial term. Use your best judgement to locate all other informal terms in your report and revise.",2,2
"1179","So I don’t know if you incorporated the new data I gave you in here but make sure you do if you haven’t already",3,3
"1180","[Johnson, 2018]",3,3
"1181","The standard deviation is not another important figure.",3,3
"1182","Force is the wrong word here, it’s technically amplitude, but I get your point",3,3
"1183","We make conclusion at the end of discussion not when describing results.",2,2
"1184","I know you know them, but I have to ask anyway—please indicate your (in)dependent variables and embed them in your hypothesis.",4,3
"1185","Okay, but you need to connect this specifically to aggressive behavior.",4,4
"1186","You don’t need to justify what stat test you are doing",3,3
"1187","No need for most citations in the abstract. Usually, if it’s detailed enough to need a citation, that’s more detail than the abstract needs. General statements like this one can be made in the abstract without citing them.",2,1
"1188","This isn’t for plagiarizing. You do however just need to write a lot more than you did. Refer to the Biocore Resource Guide to see what is expected of each section and/or come talk to me about how you can improve. Don’t panic, we’ll fix this.",2,1
"1189","So your error bars are +/- one standard deviation, but the value of that standard deviation is 0.11.",3,3
"1190","I know I saw this in your intro, but make sure you mention that your absorbance was set to 600 nm here in the methods.",3,3
"1191","Look out for small grammatical/punctuation errors or typos",2,3
"1192","What does JH do normally in the caterpillar?",3,2
"1193","How does this relate to your results? You need to connect the dots for your readers",4,4
"1194","The goal is to “understand patterns/outcomes” not “prove”.",4,2
"1195","Include an introductory sentence or two , and mention the specific species, muscle, and chemical you are working with",2,2
"1196","Indicate that you took three streaming from each replicate and used avg value to conduct t-test",3,3
"1197","Intro needs a lot of work: How does JH affect weight of a caterpillar? Talk a little bit more about manduca sexta, why are you using it? The other research done, how does it relate to yours? HYPOTHESIS",1,4
"1198","This table is repeating the information from Figure 2.",3,3
"1199","You need to label your axes. Include description of error bars and stats in your caption.",3,3
"1200","Were there any general trends that you found?",3,3
"1201","Average twitch threshold?",3,3
"1202","Stats?",3,3
"1203","Try to embed your (in)dependent variables in here. Again, try to work on substantiating this claim with more information that’s relevant to an experiment with only isolated chloroplasts.",4,4
"1204","Need a little more info how green would cause a resource limitation",2,4
"1205","To strengthen the impact of your discussion, try to conclude with 1-2 sentences about broader implications of this research. Why does it matter? Pest control? Hormone effects in other animals? Caterpillar health?",4,4
"1206","I need a citation here.",3,3
"1207","The first sentence (faux title) should be describing exactly what the graph is showing",3,3
"1208","You are missing important information that you included in the figure legend",3,3
"1209","I would just try to fit in a sentence talking about the role of calcium in muscle contraction",2,2
"1210","hemocytometer is actually the essential part.",3,3
"1211","Within the discussion, cite all pertinent literature using the [Last name of first author: year] citation format. All information that is not common knowledge needs to be cited.",3,3
"1212","Can you clarify this sentence a bit? I am not sure I understand what you are trying to say.",2,2
"1213","This is not quite right. Check in your lab manual how are the levels of JH before and after the commitment pulse.",3,3
"1214","Remember, save any reasoning for he discussion!",2,2
"1215","Make it clear that the standard deviation is represented by the error bars.",3,3
"1216","Remove throughout (Methods)",3,2
"1217","It’s fine to write it this way, but in general if you say average +/- sd everyone know the second number is the standard deviation without you having to write out the words",3,3
"1218","List standard deviations as well",3,3
"1219","~400µL",3,3
"1220","What’s GE? Capitalize your y-axis.",3,3
"1221","This looks more like methods. Consider removing that from the Intro",2,2
"1222","Also, both your error bars look very similar to each other so I am not sure if they are correct.",3,3
"1223","Did you sterilize anything?",3,3
"1224","If you’re going to have pictures of your set up, you need to reference them somewhere, generally your methods section",3,3
"1225","Citation format is [last name : year]",3,3
"1226","Did you compare the mean distances?",3,3
"1227","Cut -off level for significance.",3,3
"1228","And what was the control’s diet",3,3
"1229","Separate figure for t-test is not needed",3,3
"1230","Where are all the rest of your sources? Where is your figure?",3,3
"1231","How does sand vs soil connect to changing climates? Keep your big picture argument consistent throughout – in the discussion you talk more about food scarce regions. Can you tie all of these together somehow into a more coherent argument?",4,4
"1232","You should not use quotes in scientific writing. Paraphrase the papers you cite in your own words.",2,2
"1233","How many drops?",3,3
"1234","Report the results of your t-test properly, as noted in the resource guide",3,3
"1235","How do you know this? This should be cited",3,3
"1236","Revise to make formal",2,2
"1237","Reformulate this sentence. You did not test Johnson’s idea, you wanted to support your findings with the information in the ab manual.",2,2
"1238","Compared to control",3,3
"1239","Don’t include raw data in lab reports. You can and should for lab notebooks, but not for reports",3,3
"1240","Within the introduction, cite all pertinent literature using the [Last name of first author: year] citation format.",3,3
"1241","The intro needs to be reorganized and portions need to be clarified",2,2
"1242","This still relates to Physarum only. What about broader scale comparison with other organism models?",4,4
"1243","This is interpretation. It does not belong in the results section.",1,2
"1244","This should go earlier in the abstract after you introduce the focus of the study.",2,2
"1245","What about your hypothesis?!",4,2
"1246","Mean always go with standard deviation",3,3
"1247","Do not use digital object identifier (DOI) links to cite sources or as in-text citations.Do not use a URL or web address as a citation. The URL or web address for an article is NEVER an acceptable citation for peer reviewed articles",3,1
"1248","Write your statistical results here and state whether your p-value is significant or not",3,3
"1249","I totally didn’t catch this the first time, but you can’t actually run a statistical test like this. The t-test is comparing the average of one group to the average of another, and having an average of different voltages doesn’t make a whole lot of sense to do. However there looks like there is a significant difference between your groups, so your results are probably still significant.",3,3
"1250","Include the tukey sig difference in parenthesis at the end of previous statement and get rid of this statement.",3,2
"1251","Include a topic sentence at the beginning of this paragraph, something like, “Mung bean plants were planted and grown in sunlight and shade for two weeks.” Then you can talk about the details. This type of sentence will orient the reader to where you are heading with the paragraph.How did you exclude the sunlight? This can be more specific",2,2
"1252","This is good but needs the appropriate error bars (the s.d. for the exp. and control will probably not be the same value. You will calculate the s.d.’s and then input them in as “custom” error bars).Also figures don’t need titles.",3,3
"1253","This is a little confusing. Try to break this up into smaller chucks when explaining",2,2
"1254","Incubator (at 27C)",3,3
"1255","Include one sentence about how juvenile hormone normally behaves in Manduca, include your hypothesis, and then state if your hypothesis was supported or rejected at the end",2,2
"1256","It might worth mentioning pre and post incubation stat results both for control and treatment",3,3
"1257","No inconsistencies? Did you mean that there were inconsistencies?",2,3
"1258","You don’t need to talk about using excel and you do not need to explain your graphing methods. Error bar explanation should go in the figure caption.",3,3
"1259","Precor is just the name of the pesticide. I would leave it as “Precor” rather than “Precor Hormone”",3,3
"1260","A good concluding sentence here would be appreciated",2,2
"1261","But not a statistically significant one, careful here",3,3
"1262","You should not mention the null hypothesis in your lab report; it is only a statistical technique.",3,3
"1263","This is not included in Table 1",3,3
"1264","Be careful here! We don’t want anything that sounds like interpretation in the results section—only discussion!",2,2
"1265","Compare in terms of stat significance rather than avg distance values",3,3
"1266","These figures are unnecessary. Just explain with your own words the methods. Do the same for all the portions with the figures of the animal preparation.",3,2
"1267","Reference the figures with numbers.",3,3
"1268","This is an interpretation. This should be in the discussion (Organizational flaw. Basic Criteria)",1,1
"1269","Citation at the end of this sentence, I know it is there later but end any sentence with a citation that contains that citations info",3,2
"1270","Remove all of this – it is assumed you will label it correctly",2,3
"1271","His is a scientific article and this is not the correct citation formatting. Check this in the BioCore Guide, page 49",3,3
"1272","you don’t have to mention it",2,3
"1273","0.1mL",3,3
"1274","This is higher than 0.05",3,3
"1275","You can save this for the methods",2,2
"1276","How so? In which processes are light energy involved? Be specific.",3,3
"1277","revise",2,2
"1278","define that this is what you considered threshold",3,3
"1279","Where was the colony? If you don’t have those details, then you can omit it.",3,2
"1280","This is raw data and should not be included.  Some of this info is used in the discussion and that is the only info you should include.",3,3
"1281","Include stats in your figure captions",3,3
"1282","Put a colon between the author and year",3,3
"1283","Unnecessary",2,2
"1284","This is not how a t-test works",3,3
"1285","This needs a citation",3,3
"1286","However, one-way ANOVA did not show any statistically significant difference..",3,3
"1287","Support this statements with the mean and SD values",3,3
"1288","Too many digits",3,3
"1289","Need to include the stats results.",3,3
"1290","The hypothesis should not be cited. You are not giving credit to another source for your hypothesis, that is part of your experiment, not a previous study",2,4
"1291","At 27C",3,3
"1292","report G or RPM",3,3
"1293","You can state your p-value again to back this statement up",3,3
"1294","An abstract should briefly describe the background information, study objectives, methods, results trends, results interpretation and a conclusion.",2,2
"1295","Your y-axis needs to be labeled (with units), and your x-axis is a bit cluttered. Just write Days and then you can write 1, 2, 3, etc on the axis. Also, there’s way too many colors going on here – is it possible to get all the controls one color and all the treatments another color?",3,3
"1296","How? It is super important that someone can read this and replicate your experiment exactly!",3,2
"1297","Can you be more specific",2,2
"1298","Hmm, maybe not quite reaching denaturation, but maybe disrupting protein function?",4,2
"1299","Within the discussion, all information that is not common knowledge needs to be cited",3,2
"1300","Not significantly different; remember, a t-test is a comparison",3,3
"1301","result",3,3
"1302","What about p-value?",3,3
"1303","Hmm, I don’t think the scale is the problem necessary, but you make a big assumption in that you assume betta reaction to fake fish accurately reflects their reactions to fish of different species. I don’t think you can assume that at all. Instead, think about why not reacting to fake objects in the tank might be a beneficial adaptation for these fish, and discuss the implications or potential evolutionary roots of that.",4,4
"1304","I doubt that this was a contributing factor to your results. It’s more likely that the fish were habituated.",4,3
"1305","All these details about the methodology are unnecessary here. Keep them for the Methods section.",2,2
"1306","At the end of your discussion include possible implications of your experiment at a broader scale and include that highlight in abstract",2,2
"1307","While this IS the proper way to report the results of a t-test, these need to go in the results, not the discussion. The pieces of the lab report must all be in the correct sections.",3,3
"1308","It means your hypothesis is rejected and you fail to reject the null hypothesis",4,3
"1309","Control average of what? Change the redaction of this sentence. It is the average of the amplitude of contraction",3,3
"1310","Not significantly different",3,3
"1311","Technically you should only choose one type of statistical test: t-test or ANOVA. But I can argue for using both. So in this case, you can use an ANOVA, then if there is a significant p-value, look at which groups are significant from each other, then only run a t-test for those groups so you can get a p-value for those. Come talk to me if that still doesn’t make sense",3,3
"1312","as long as you state your full statistical results in your results section, you do not need this figure",3,3
"1313","Try to mention the setup itself.",3,2
"1314","What did you do again to measure twitch duration and relaxation period? The muscle was stimulated after the injection.",3,3
"1315","Don’t start with this. This section is also a bit method-y, so I would move it towards the end of the intro and take out the second sentence",2,2
"1316","I don’t understand this idea. The 0.05 is the p-value for statistical significance.",3,3
"1317","This can go in the intro—we want as succinct an abstract as possible.",2,2
"1318","This should be in the discussion.  But why? explain",2,2
"1319","What did you find? You don’t need to mention your methods in the title. Give the highlights!",3,2
"1320","Missing detail = Journal name, pages",3,3
"1321","Of the root to the shoot",2,3
"1322","Force transducer",3,3
"1323","Don’t state this until the discussion",1,2
"1324","The blank should have had chloroplasts in it",3,3
"1325","Can you be more specific?Gastrocnemius muscleThe species name: Rana pipiens",3,3
"1326","Be careful with your language. Adaptations and phenotypic plasticity are not the same concept.",4,2
"1327","You don’t need this table if you have the graph",3,3
"1328","Clarify that it is suspended from a force transducer",3,3
"1329","But if this was the case, wouldn’t the control have molted? Your explanation for why they got bigger does make sense but I think we can only say that the continued JH prevented them from preparing to molt.",4,4
"1330","The x-axis label doesn’t make much sense here, and the error bars are still incorrect, but now they are somehow bigger. Let me know if you need help with this for your presentation",3,3
"1331","this is very specific – you should start more broad then narrow",2,2
"1332","The year should go after the authors names and before the title.",3,3
"1333","What were the statistics results?",3,3
"1334","Don’t write the whole title you don’t need it, the next sentence is enough",2,2
"1335","Water was added",3,3
"1336","Focus less on habituation, and more on biological mechanisms…like maybe aggression is based on size moreso than color of opponents?",4,4
"1337","Alpha?",3,3
"1338","The shoots are the leaves and the stems, so they are taken into account.",3,3
"1339","the average length or the total change I length. Can you support this statement with the mean ± SD values for each group, and the results of the statistical test.",3,3
"1340","Was there anything in the literature that suggests that it works similarly to seaweed? Or has a tolerance to cold temperatures?",4,2
"1341","You should include some values and stats to back this up.",3,3
"1342","Did you do the calculations to convert this into M? If not, just write 1:1250 Azagard solution",3,3
"1343","I laughed out loud when I scrolled down to your picture. The emailed figure was fine, but is really raw data. I want you to calculate the average aggression of each experimental treatment and display error bars for the standard deviation.",3,3
"1344","remove p values",3,3
"1345","That’s a bold claim. Citation?",3,3
"1346","?",3,3
"1347","As your first graph already displays this information and graphs are easier for readers to visualize changes, I would exclude this chart.",3,3
"1348","you could include this in the results section.",2,3
"1349","What we labeled our tubes is not important",3,3
"1350","Of what? (Abstract wording)",2,2
"1351","Is this the only function of Ca++ in the presynaptic terminal? Is Ca++ necessary for exocytosis?",3,2
"1352","Avoid stating any stat value in the abstract. You can rather say that the significant statistical difference was confirmed by one-way ANOVA test.",2,3
"1353","Did you quantify this and do you have the data to back it up? If not, don’t present it as a fact. Present it as an observation.",3,3
"1354","You need to work a little on fleshing out your intro, walk through all the connections between hormones, insects, azadirachtin, weight/pupation and your hypothesis.",2,2
"1355","mention the critical value you considered to be significant",3,3
"1356","The results were statistically no-significant, not the hypothesis. Then the results support or do not support the hypothesis",3,3
"1357","So what happened with the points? Did you add them together for the entire 5-minute observation period? Did you calculate points per minute? What value did you run your stats test on? I know the answer already, but anyone else reading this would have no idea what you did after you scored the fish.",3,3
"1358","This is not necessary if you specify since the beginning that the procedure was for 3 frog legs.",3,3
"1359","Use the Author",3,3
"1360","In the discussion, you could mention the main result again but in this section you should include an explanation or interpretation of those results. Avoid just repeating the same information than in the results section.",2,2
"1361","This is unnecessary. Instead you could report the statistics outcome with the corresponding result, to corroborate that those observations differed significantly.",3,3
"1362","statisticall insignificant. Your results are correct, you did them, the two groups just are not different from each other according to stats",3,3
"1363","This discussion is far too short, does not contain citations of primary literature (which are required in intro AND discussion), and does not clearly establish at the beginning whether or not the hypothesis was supported.",1,1
"1364","Make this sentence more of a title than it is now",2,2
"1365","Are these error bars fitted to each data point?",3,3
"1366","Revise to improve",2,2
"1367","What did this study do? What did they find?",4,3
"1368","As the same legs served as the control and experimental, I would recommend a paired t-test over a two-sample t-test.",3,3
"1369","You don’t need to mention the value because we can see that in the figure and you also mentioned in the text. However, if you still want to mention the mean, then it has to be accompanied by the standard deviation.",3,3
"1370","The figure legend should tell me what I’m supposed to get out of this figure.",3,3
"1371","Delete this and include in your methods sectionDo include a table of your ANOVA test results though",3,3
"1372","You need to fix this figure caption, look at the core resource guide and primary literature to see what goes into a figure caption",3,3
"1373","grammar",2,2
"1374","Revise",2,2
"1375","Did you use 4 containers or 8 if there’s one per living space?",3,3
"1376","For all your statements, you can refer to a specific figure which you provided at the end of the statement in a parenthesis. For example, the chloroplast in light at 0 degrees treatment had a higher percent change (54.7%) than chloroplast in light at 20 degrees, i.e. 33% (Figure x).Also, include t-test results with p-values",3,3
"1377","Be careful here—the activator only activates the calcium channels.",4,2
"1378","Don’t need a reason why.",2,3
"1379","Also, I’d transition here from the filter paper probably acting as a confounding variable here.",4,3
"1380","Standard deviations are the same. Check the excel tutorial (BioCore Guide/ Displaying data/ Graphs) to learn how to specify the standard deviation values for each group (Control and Experimental)",3,3
"1381","How many mL of water/chemical did you add into the food?",3,3
"1382","As an alpha value of 0.05 (95% confidence) is typical, the alpha value used does not have to be specifically mentioned unless a different alpha value is being used.",3,3
"1383","You need to connect the dots for your reader. How does a dominance hierarchy connect to food availability?",4,4
"1384","Can you be more precise?",2,2
"1385","This is a poor sentence",2,2
"1386","No “significant” difference",3,3
"1387","What could have been altered in your experiment or achieve a conclusive result? [didn’t follow-up]",4,3
"1388","Insert the number of total legs you used in your results (i.e. four)",3,3
"1389","Don’t include methods here, but instead, summarize the trends.",2,2
"1390","Figure legend doesn’t match with Figure numbers posted above. You provided two reagent tables. Include your t-test results indicating significant results.",3,3
"1391","Check the order, you talked about length first, then mass, and the go back to length again. You need to reference the figuresExample of a results sentence: Figure 1 illustrates the total change in weight after eight days for caterpillars treated with distilled water and Martin’s IGR. Individuals treated with IGR tended to growth less than control animals, however those difference were not statistically significant (t-stat = 1.46, p-value=0.196).",3,3
"1392","This should be in the discussion section only.",2,2
"1393","It’s not really stopping production of sodium, revisit this idea",4,2
"1394","It may still be true; they may just have a lower tolerance for stressors.",4,3
"1395","This should be in the discussion, since you are interpreting the data.",1,3
"1396","I’m assuming this is from the lab manual. Make sure to cite this (Johnson, 2018)",3,3
"1397","2% water agar",3,3
"1398","revise",2,2
"1399","Revision Comment: Error bars missing",3,3
"1400","These say similar things. Combine them.",2,2
"1401","What test(s) did you use to analyze your data?",3,3
"1402","grammar",2,2
"1403","Remove p values from discussion",3,2
"1404","Copy/pasting my comment from the original report: What background information can you find to introduce/contextualize your experiment? You need to talk about the possible effects of adding shelter before you present your hypothesis. There is some literature out there on coral reef fish using corals as hiding places from other fish, for example, and I’m sure you can think of other ways to find this information.",4,4
"1405","You need to explain what these concepts are more in depth and then relate them to your study",4,4
"1406","What statistics test did you run? And on what data?",3,3
"1407","Revise this statement.",2,2
"1408","State you hypothesis before you explain your experimental design.",2,4
"1409","What did you measure? How many replicates? What type of t-test, specifically?",3,3
"1410","I’m confused by this sentence, what do you mean before they were treated with lidocaine there was a difference?",2,3
"1411","What is the muscle response? What did you measure? Be more specific",3,3
"1412","In discussion you reported your incubation time as ~27 hours. Not consistent.",2,3
"1413","You don’t need a table and a graph, especially because they show the same information. I would just include the graph.",3,3
"1414","How much of this did you inject?",3,3
"1415","I’m not sure why “therefore” is here as it doesn’t connect anything.",2,2
"1416","You have to introduce NADP+ first before why you used DCPIP can make sense. Also, explain how DCPIP affects your results.",2,4
"1417","Good point, but you need to back it up with scientific literature.",2,2
"1418","DUDE…this is (almost) the ONLY thing wrong with your report! THIS is why I can’t give you an A! I said at least 3! Why??!",3,3
"1419","Native? Wild? Those may be more informative words to use here. Also, is interbreeding the best word to use in the previous sentence? What type of selection are these fish undergoing?",2,2
"1420","This is good, but you should start by introducing intraspecific behavior and its importance. Make sure you talk about its costs and benefits.",2,4
"1421","Describe the authentic and inauthentic fake fish. These terms alone don’t really tell me anything about what the fish actually were presented with in their tanks.",3,4
"1422","You just need to write a lot more than you did. Refer to the Biocore Resource Guide to see what is expected of each section and/or come talk to me about how you can improve.",2,1
"1423","Add a concluding sentence about future directions/implications and ways to improve your experiment.",2,2
"1424","I believe the units should also be volts? Unless your machine had a weird setting on",3,3
"1425","Talk about the underlying biology of your experiment, not the name of the field",4,2
"1426","Average of the weight differences or the actual values? It is a little unclear",3,3
"1427","Alpha value?",3,3
"1428","Figure number?",3,3
"1429","Didn’t you guys used PDA plates throughout?",3,3
"1430","Figure 2.",2,3
"1431","Below 0.05",3,3
"1432","?",2,3
"1433","This belongs at the end of your intro, NOT your methods.",2,2
"1434","Write this as your averages +/- standard deviations",3,3
"1435","Paired or unpaired? Tails?",3,3
"1436","More powerful actually. Idk if that’s a statistical concept you’ve come across yet, but it basically means the number you get is less likely to be wrong",3,1
"1437","Redundant",2,2
"1438","Since the stats weren’t significant, there’s no need to say that “in general xxx was greater”. Just say that there was no difference",3,3
"1439","You already mentioned this",2,3
"1440","This needs some numbers.",3,3
"1441","Statistical outcome supporting the result could be included at the end of the sentence between parenthesis. Check in the annotation exercise, the format to report the results with the statistical outcome.",3,3
"1442","Careful using this term, unless it was actually exponential growth",3,2
"1443","Don’t need this, just write a sentence or two in your results section.",2,2
"1444","Missing the used statistical testYou are missing important information like: Duration of the experiment, measured variables",3,3
"1445","This table is not necessary since you already stated the p-value in the results.",3,3
"1446","You can wait till methods to state this",2,2
"1447","You don’t need a title here, but you do need to be more specific with your legend descriptors (0 mM of?) and add error bars! You should also have your time zero points on here.",3,3
"1448","Axes labels?Legend?Error bars?",3,3
"1449","Put this a bit earlier in the abstract, like the second sentence",3,2
"1450","Don’t use hyperbole in scientific writing.",2,2
"1451","Include a sentence about why this happened and use that to segue into why you should adapt your experiment.",4,2
"1452","never use quotes",2,2
"1453","?",2,3
"1454","State your p-value",3,3
"1455","Hypothesis missing (basic criteria)",1,1
"1456","Did I give you guys more data? Put the total number of frogs used for analysis here",3,3
"1457","Caterpillars aren’t actually numbered, although the x-axis implies that they are",3,3
"1458","This figure requires standard deviation error bars on each of the 16 bars",3,3
"1459","While it is definitely important to be able to distinguish your statistical hypothesis, you only need to report your biological alternate hypothesis (As you have down in the last sentence) as you can derive the others from it.",3,2
"1460","Very solid introduction. I would have liked for you to specifically mention photosynthetic effects of light limitation, but very good as a whole.",2,4
"1461","You need to report specific means and sds. Where are the statistical values?",3,3
"1462","Tails?",3,3
"1463","I would try to show this as a bar graph with standard deviation error bars",3,3
"1464","How can water be dimmer? Do you mean more turbid?",4,3
"1465","The same leg was the control and treatment condition, so write the results according to this.",3,3
"1466","You only need the state the alternative hypothesis.  And when you do you can just say “We hypothesize that…”",4,2
"1467","I need to see the averages and standard devs or values or some kind",3,3
"1468","I’d just get rid of this.",2,2
"1469","Does this necessarily change resource allocation though?",4,4
"1470","Did you have a positive control?",3,3
"1471","Why are you talking about weight?",3,3
"1472","It is not in the figure",3,3
"1473","Not really a test statistic we consider as necessary",3,3
"1474","If you got this image from the textbook or Google or something, it needs to have a citation in the caption",3,3
"1475","Also introduce statistical tests you performed to analyze the data",3,3
"1476","percent",3,3
"1477","This would make sense if your hypothesis HAD been supported. What do you make of the fact that there was no significant difference, though? You get to it in the following sentences, but your discussion should make logical sense and not contradict itself. The source you cite looks like it should have some good information in it that will help you build your argument; you can even compare what you found to the results of that study.",4,4
"1478","?",2,3
"1479","This looks more like an antecedent than a concluding remark.",2,2
"1480","Need to include a sentence about what a calcium channel activator should do to the leg.  A sentence about the results you got.",2,4
"1481","You need to introduce your experimental treatment in your introduction. Why is it relevant? What have previous studies found? Right now, your hypothesis comes out of left field.",2,4
"1482","Reconsider the Title of the graph. This is not the amplitude of the threshold. You are showing the amplitude of contraction at the threshold stimulus.",3,3
"1483","Description of trends needed. It is hard for someone who has no information about your experiment to understand the numbers.",3,3
"1484","Increase or reduce? Be specific!",3,3
"1485","Not true, there was not a significant effect in the injection of lidocaine.",3,3
"1486","a",2,3
"1487","I know you meant this…",2,3
"1488","Is this the purpose of the graph, to compare them easily?",3,3
"1489","Describe the general trends and features of the data, then refer to a specific figure or table that contains summarized numerical results to support that statement",3,3
"1490","Also, add a concluding sentence",2,2
"1491","Describe the table contents in your results section instead and delete the table. Tables can and should be included in your notebook, but not in a report",3,3
"1492","This should not be here.",2,3
"1493","Also add a concluding sentence",2,2
"1494","expand this – add another sentence or two",2,2
"1495","Visit the link on the last page of this document for necessary improvementNo analysis was done.",3,2
"1496","I don’t mind the day by day observations, but it is getting close to raw data.  If you want to use the visual observations in your discussion, just include (in the results) the specifics that you want to refence later rather then including everything",3,1
