"","text","subject_label","subject_predicted"
"1194","It is technically controlled by the levels of JH (but also by levels of ecdysterone)",3,3
"1195","Where are these figures referred to in the text?",3,3
"1196","P-value",3,3
"1197","You need to mention that you are using frog legs first",3,3
"1198","I would not put it this way. You can rather say that, although our experiment showed statistically insignificant result, a previous study…”",2,3
"1199","What was the hypothesis? The hypothesis of the experiment should be included in the Abstract.",2,2
"1200","The first part of this sentence is inconsistent with your results. Also, you aren’t proving Azagard blocks ecdysone, you already know it does that",4,2
"1201","Fix this chart to look like what we talked about in lab, and don’t use a title for your figure",3,3
"1202","Should be brackets [], not parentheses ()",3,3
"1203","Why would methoprene increase the weight? What is the connection between methoprene and weight?",4,4
"1204","Figure number?",3,3
"1205","Outside source missing (basic criteria)",1,1
"1206","You say the weight ratios are in grams, but do ratios have units?",3,3
"1207","Error bars",3,3
"1208","Naturally, based on the way the ANOVA and Tukey-Kramer are calculated, if one does not show significant differences than the other also will not. It’s still good to include a mention of the Tukey-Kramer here and in the methods, though.",3,3
"1209","Stimulate the muscle with",3,3
"1210","You should say this first thing in the paragraph; start your discussion by addressing whether or not your hypothesis was supported",4,2
"1211","Figure 1 and 2 seem to be the same thing, so I’m assuming you accidentally uploaded the same image twice.",3,3
"1212","Don’t include the concentration of your chemical in the intro, include it in the methods",3,2
"1213","food",2,3
"1214","What does a p-value this low mean? Is this significant or not?",3,3
"1215","You don’t always need an alternate explanation. However, do you think it might also be the case that the addition of JH may have made the food less palatable for the Manduca?",4,4
"1216","In-text citation formatting [Last name 1st Author: Year]",3,3
"1217","Put this at the end of the methods.",3,2
"1218","I forgot to mention this, but what do your error bars represent? Put that here.",3,3
"1219","is",2,3
"1220","What? (Unclear wording in discussion)",2,2
"1221","All of this should be saved for the discussion.  It talks to much about why you did things rather than the cold results.",3,2
"1222","What statistical testing did you use?",3,3
"1223","Act as if you did the experiment on all four",3,2
"1224","The first sentence should be a general statement about the neuromuscular system",2,2
"1225","The results of the statistical analysis should be included in the results section, nt here",3,3
"1226","Do not write two sentences back to back beginning with however. You could actually get rid of second however and still convey the message clearly.",2,2
"1227","And what was the control’s diet",3,2
"1228","I’d nix this and let the means speak for themselves.",3,3
"1229","I don’t get this sentence or the previous one, so you only had two replicates? Clarify these or remove.",3,2
"1230","If aggression is more energetically costly, why would it increase?",4,3
"1231","Instead of stating you t-values and p-values separately, you can actually arrange it better. Of all the statistically insignificant results, pick the ones that caught your attention, preferably the ones that you stressed on your discussion section and state it here in a concise way. For example, let’s pick 10% detergent compared to control (no detergent. Since all the values were insignificant throughout your record time, pick the 30 min value and write it as “The treatment of Spinach with 10% detergent with respect to control was not statistically insignificant (state your 30 min t-stat value, degreed of freedom, state your p-value) as shown in Figure x.  Referring to figure helps the reader to understand your data better.",3,1
"1232","Missing outside sources (basic criteria).",1,1
"1233","Include steps about how you prepared your dilution solution",3,3
"1234","0.05",3,3
"1235","This section contains a lot of fragments. Either combine the sentences somehow or continue the thought the make it a complete sentence",2,2
"1236","Just say “in room temperature”",2,3
"1237","A one-tailed paired t-test is more appropriate here, please re-analyze the data.",3,3
"1238","You need another citation more. Just the lab manual is not enough",3,3
"1239","This should be in the discussion.  But why? explain",2,2
"1240","If consecutive sentences use the same citation, you can cite it at the end of the last sentence",3,2
"1241","p-value?",3,3
"1242","Good start w/ comparing your results to other studies. But need to talk about biological mechanisms here. How does green light cause a resource limitation?",4,4
"1243","I would state the specific muscle",3,2
"1244","Highlight of this segment should have been reflected in the Abstract.",2,2
"1245","Why two-tailed?",3,3
"1246","Report these results as well.",3,3
"1247","Be sure to refer to your figures here",3,3
"1248","When? Specify the day of the photograph",3,3
"1249","Error bars?",3,3
"1250","Where is the caption for this figure?",3,3
"1251","Revise this statement and focus on the part that you used Hill reaction assay, which was an important aspect from your methods section.",3,3
"1252","Too long. I think you can omit the last part of the Title. Try to keep your titles below 20 words.",2,2
"1253","Nothing in your introduction so far sets up this hypothesis. You should look for sources on fish behavior toward model fish/inanimate objects (I know they exist!) to introduce your particular experiment, as it is, this comes out of left field.",4,4
"1254","This abstract needs a little bit more in it. Think two sentences for intro, your hypothesis, one sentence for methods, two for results, and a short conclusion",2,2
"1255","1x of what?",3,3
"1256","Talk about the underlying biology of your experiment, not the name of the field",4,2
"1257","The corpus cardiacum is a neurohemal organ, so it doesn’t secrete hormones. The brain hormone, according to its name, is produced in the brain by neurosecretory cells.",3,3
"1258","You already said this above",2,2
"1259","Previous studies could explain your results, but you should not support your hypothesis with those studies.",4,4
"1260","Avoid stating any stat value in the abstract. You can rather say that the significant statistical difference was confirmed by one-way ANOVA test.",2,3
"1261","This sentence only make sense if you mention those applications, but just saying that logical applications have been carried previously, you are not giving new relevant information.",2,2
"1262","All of these tables are not needed. The first two are summed up in your figures and the second two should be in paragraph form in the results.",3,3
"1263","Need to have a hypothesis in the abstract",2,2
"1264","Alpha level?",3,3
"1265","I would just read through this section again to check for grammar and clarity",2,2
"1266","Specify what you did here as well – down to the rpm, time, and temp of the centrifuging",3,3
"1267","No need to discuss anecdotes of individual fish. Just discuss the overall trends",3,4
"1268","citation",3,3
"1269","unclear",2,2
"1270","I would still display this as a bar graph with standard deviation error bars.",3,3
"1271","This needs a citation",3,3
"1272","You don’t need to get this specific, make sure they can do the experiment but they don’t have to do everything exactly as you did.",3,4
"1273","We can never imply causation—only correlation.",2,2
"1274","Save this statement for the discussion. In the abstract you could mention just the main explanation of your results, do it like a conclusion.",2,2
"1275","Citation formatting",3,3
"1276","Okay, good, this is the interpretation of the data that you need before you tell me the errors (what you call possible reasons for insignificance). Interpret what you found, then if you think there was a problem with the experiment, talk about that afterward.",4,4
"1277","Check the citation format",3,3
"1278","How? Was it higher or lower?",3,3
"1279","At ten minute intervals over a period of thirty minutes.",3,3
"1280","Say something about the difference in coloration here",3,3
"1281","Delete gridlinesSpecify CO2 concentrations instead of “group 1 or 2”",3,3
"1282","According to your formula (before - after treatment) this value should be positive because the contraction was stronger before the injection. So correct this.",3,3
"1283","Or a more efficient way to isolate chloroplasts",4,3
"1284","Don’t know what this means but I think you meant the t stat",3,3
"1285","You need to fix this figure caption, look at the core resource guide and primary literature to see what goes into a figure caption",3,3
"1286","Make this sentence more of a title than it is now",2,2
"1287","Combine the figures of twitch amplitude in one figure also.",3,3
"1288","Avoid this recipe style of writing methods section because that’s not how it is used in a scientific literature. Check primary literature on similar experiments to see how they wrote their methods section and revise.",2,2
"1289","Too many digits",3,3
"1290","This is a lot of information at once. I think you did a great job generally noting the important differences within your paragraph and would consider taking this chart out.",3,4
"1291","0.1 g",3,3
"1292","Need a little more info how green would cause a resource limitation",2,4
"1293","This should go at the end of the statement, within sentence just say Maruta et al.",2,2
"1294","Put this information in parentheses",2,3
"1295","You did not tell me enough about why this study is important to your experiment.",4,4
"1296","Why no localized growth? If phosphorous is not limiting, shouldn’t plants prioritize other nutrients?",4,4
"1297","These should be reported with the mean.",3,3
"1298","You can say, as seen in figure 1",3,3
"1299","Good first sentence. I would consider using the term “hypothesis” at least somewhere in this paper.",4,2
"1300","Indicate the critical value of P to determine significance",3,3
"1301","I’d give more biological background pertinent to the light-dependent reactions of photosynthesis in your intro.",2,4
"1302","You don’t need to specifically write the standard deviation as long as it is on the graph as the exact value won’t drive the discussion.",3,3
"1303","I would read this portion over again. The wording made it a bit difficult to understand.",2,2
"1304","Should have referred to more primary resources.",3,2
"1305","What is this ability called?",3,3
"1306","Never use quotes in scientific writing",2,2
"1307","This needs an intro sentence or two on how contraction works and what calcium does in the cell",2,2
"1308","Not necessarily. IGR’s by definition hinder an insect’s normal life cycle and can be done in more ways than just mimicking a hormone. Azamax’s active ingredient does not mimic a hormone. Try to find which hormone Azamax affects. Then, discuss more in detail what that hormone does in the Manduca’s regular life cycle.This is what this hormone normally does -&gt; This is what Azamax does to that hormone -&gt; As such, this is what we expect will happen in the Manducas",4,4
"1309","You need to improve the background information in the Abstract. Select the information most important to understand your prediction and write it down in 1-2 sentences. Include your hypothesis or prediction.",2,2
"1310","This is good, but you should start by introducing intraspecific behavior and its importance. Make sure you talk about its costs and benefits.",2,4
"1311","I would try to include the trend you saw (did the frequency increase or decrease?)",3,3
"1312","This figure also does not need error bars",3,3
"1313","Try to avoid starting sentences with “because”",2,2
"1314","Author names first",3,3
"1315","I think there is a problem with your table numbers. This information is in Table 2, not in Table 1",3,3
"1316","Delete gridlines",3,3
"1317","Colloquial language",2,2
"1318","Missing y-axis",3,3
"1319","Also include the ANOVA and post hoc test results as a figure so you can cite your table in your results to show where you got your p-value from",3,3
"1320","What is this value for?",3,3
"1321","Provide %change data after 30 min and refer to figure.",3,3
"1322","Statistically insignificant. Careful with your wording. Revise you report with clear and precise statements with formal terms.",3,2
"1323","Don’t use so much detail when explaining the behaviors; save that for the methods",2,2
"1324","mM is a concentration measurement (mmol/L) so the L is not needed",3,3
"1325","Good job talking about energy use. But would be good to give some references about why size would matter. Why would a fish feel more threatened by a larger opponent?",4,4
"1326","While I do understand that a lot of your observations seem to be pointing in one direction, I would avoid saying that these observations alone are enough to conclude or something you can assume from. I would definitely still talk about it in the discussion and emphasize that this “may” be the case rather than saying it definitively is. There’s also the possibility that Precor has another ingredient that somehow sped up pupal eclosion which would account for less movement, faded color, and being less “plump.” Overall, they’re definitely things you can talk about but not something you can be completely sure about.",3,4
"1327","This is not primary literature and is not cited within the text either",3,3
"1328","These need standard deviations",3,3
"1329","Include data in parenthesis.",3,3
"1330","At 27C",3,3
"1331","No “significant” difference",3,3
"1332","Don’t use a title on a figure, and revisit what should go into a figure caption because you’re missing a few things. Also your error bars seem to be wrong",3,3
"1333","Include stats in your caption.",3,3
"1334","You already mentioned this",2,3
"1335","Did you mean hindrance?",2,3
"1336","followed by red and green. I tried to spot and suggest better way to structure your writing, but go through your report again to revise for a well-structured, concise sentences with proper terms.",2,2
"1337","Passive voice is recommended",2,2
"1338","Make sure to include what tubocurarine affects.",3,3
"1339","Why? What does Lidocaine do and what role the thing lidocaine act on normally do?",4,2
"1340","You need to introduce Qb first. What is it? Pretend I’m a high schooler reading this. Then write!",2,2
"1341","Don’t state this, you did a pretty good job accounting for the distribution of the food",4,3
"1342","Why might studying oat plants be particularly important, any ideas? This will help you connect your experiment to a bigger concept in ecology.",4,4
"1343","not as many or they are modified",4,3
"1344","Fully rejected",3,3
"1345","Did you have 2 experimental groups?",3,3
"1346","Colloquial language",2,2
"1347","remove (methods)",3,2
"1348","Lower case p",2,2
"1349","I would just try to fit in a sentence talking about the role of calcium in muscle contraction",2,2
"1350","Punctuation goes after the citation",3,3
"1351","Is this correct? I would think at the critical weight there would be less JH",3,3
"1352","Where are your error bars?! Also, be more specific with your legend—0mM of what?",3,3
"1353","This belongs in the discussion.",2,2
"1354","However, any time you have an average graphed, you will need standard deviation bars (The standard deviation error bar option on excel doesn’t work properly, take a look at the resource guide or email me to learn how to add it properly). As such, the current graph would need 14 standard deviation bars total.",3,3
"1355","This wouldn’t necessarily affect your results so much as increase chances that your culture was contaminated.",4,4
"1356","it was/it has been",2,3
"1357","What of this is most relevant to your particular study? Keep that, and discard the rest. I know thinking of ways to begin a report can be challenging, so this is a fine start, but I think you can come up with something more compelling. I think the rest of your intro is quite clear and I enjoyed reading it.",2,4
"1358","This is an interpretation of the result. That is not part of this section. It goes in the discussion.",1,2
"1359","What was the concentration?",3,3
"1360","This is unnecessary",2,2
"1361","This is a little confusing here without the context of a spec to measure of absorbance of a solution.",3,3
"1362","This belongs in your figure caption, not your results paragraph.",3,3
"1363","Don’t need this",2,3
"1364","This mechanism is a little bit different than what you talked about in the introduction section",4,2
"1365","Instead of this long discussion of potential errors in your experiment, can you spend more time talking about the potential implications or applications of your study? Why do we need to know how crop plants respond to different soil types?",4,4
"1366","And with the way you worded your new hypothesis, this doesn’t support it, because you only mentioned lack of increase, not decrease in photosynthetic activity.",4,4
"1367","No urls or DOIs in citations",3,3
"1368","Justify with data/stat",3,3
"1369","This comes later when discussing your results",2,2
"1370","Can wait until methods. Too much details for the introduction.",2,2
"1371","Your objective first before hypothesis",3,2
"1372","Getting results that do not support your hypothesis does not mean an error occurred in your experiment",4,4
"1373","What does this mean?",2,3
"1374","Mentioning the plant species would be more informative.",3,2
"1375","fourth",2,3
"1376","Azamax is the brand and the chemical in it is azadirachtin",3,3
"1377","I’m still not completely understanding the relationship between JH and weight, why does the drop before the commitment pulse mean anything to weight?",4,4
"1378","You may want to move this to later in the intro -- remember broad to narrow",2,2
"1379","So did you not run a statistical test? You should’ve done a two sample t-test to determine if the difference in weights between your two groups was significant",3,3
"1380","Include the p value in the previous sentence at the end inside parentheses.",3,3
"1381","Provide the specific means and SDs",3,3
"1382","This is not correct citation format",3,3
"1383","I would avoid the word “significant” here as it is a statistical word which means a statistical test was run to find that the higher threshold was unlikely due to chance.",2,3
"1384","Did this happen with the tetras? Try to connect your statements here with what you saw in your experiment, otherwise it seems like you’re just repeating what others have found (which is fine for the intro, but not for the discussion).",4,4
"1385","Stats and description of error bars are missing",3,3
"1386","No need for most citations in the abstract. Usually, if it’s detailed enough to need a citation, that’s more detail than the abstract needs. General statements like this one can be made in the abstract without citing them.",2,2
"1387","Missing error bars.",3,3
"1388","This is more a possible explanation than a suggestion from the results.",2,4
"1389","Missing figure numbers",3,3
"1390","Just use the first author’s last name",3,3
"1391","Your introduction needs to have primary literature citations",1,2
"1392","Really good introduction, but give me something about green light and where you think it will fall in the spectrum of promoting photosynthetic activity.",4,4
"1393","Have you found a study that grew plants in the total dark? Could you use that to support this part of your discussion?",4,4
"1394","Where is the description of the weight and length data? The statistical outcome should corroborate the observations, it will determine if the differences were caused by chance or if there was an effect, but before mentioning the statistical analysis you should mention the direct observations.",3,3
"1395","What is this made of?",3,3
"1396","You should mention somewhere in here that you are using Rana pipiens as your model organism and why. I know you removed it from the end to make the hypothesis last, but it should still be in here somewhere.",3,3
"1397","Wouldn’t low soil nutrients cause allocation to the roots, no the shoots?",4,4
"1398","?",4,3
"1399","citation formatting. Thi sis a paper published in Insect Biochemistry. 16 (5): 741-747Check the BioCore Guide pages 48-49",3,3
"1400","You should end with a nice wrap-up sentence for the study as a whole",2,2
"1401","1",2,3
"1402","This is introductory material.",2,3
"1403","Ah, but it is a single cell! (Isn’t Physarum cool?!)",3,3
"1404","Instead of this try to talk about a general trend or observation",2,3
"1405","statisticall insignificant. Your results are correct, you did them, the two groups just are not different from each other according to stats",3,3
"1406","Delete this and include in your methods sectionDo include a table of your ANOVA test results though",3,3
"1407","Don’t start with what you are doing. Introductions should start broad and then whittle down to your own experiment. So start explaining muscle contraction, mention the species of interest and why it is helpful, and then get into what you will do in general terms and what you think will happen",2,4
"1408","You don’t need to explain this p-value stuff, people know what it is and will generally just make their own judgment calls on if they trust your values or not so no need to point it out.",3,3
"1409","Make it clear that you suspended the leg from a force transducer (this is how you actually measured the muscle twitch stimulated by the probes)",3,3
"1410","Instead of saying “the graph” write Figure 1",3,3
"1411","Not necessary (only your main hypothesis is needed in the intro)… also, “biological statistical hypothesis” is not a thing",3,3
"1412","Sometimes fractions throw t-tests for a loop. Try using total aggression time instead of the proportion. Since all trials are the same length, you don’t need to report a proportion. It might change the statistics.",3,3
"1413","Ok good, my only question is if your t-test values were the sum of the red manes for both fish in each interaction, or the individual values for a single fish?",3,3
"1414","need stats",3,3
"1415","Good figure. I like how he legs are paired together rather than the control and treatment.",3,3
"1416","Your discussion contains info that should be in your results. Focus more on comparison to other studies (in scientific literature) in the discussion, and be sure to end by reminding us why this research matters.",2,4
"1417","JH doesn’t really affect 20E nor vice versa, they work together at different levels all controlled by the hormone system",3,4
"1418","I get what you’re saying, but the way this is worded is a little confusing.",2,2
"1419","You repeated the entire discussion",2,2
"1420","This is not needed as most people reading this will be able to assume the caterpillars were differentiable somehow.",3,3
"1421","Citation formattingMissing the title, Journal, number, pagesYear goes before the title",3,3
"1422","What statistical test did you run?",3,3
"1423","I didn’t catch this the first time, (so you got lucky!) but always, always reference your figure in here somewhere.",2,3
"1424","I would not put it this way. You can rather say that, although our experiment showed statistically insignificant result, a previous study…”",2,3
"1425","I would go ahead and include means +/- SDs in this section. Also, what are your other p-values? Typically, an ANOVA gives you one p-value for overall variance, and then you interrogate individual groups with the Tukey-Kramer, which, for your conditions, should give you more than one p-value.",3,3
"1426","Why might the fish be more aggressive? How does the quality of their habitat change with shelter?",4,4
"1427","Do  not use a table for the statistical outcome",3,3
"1428","Could potentially be",2,3
"1429","When reporting the results of a two-sample t-test, you need to include the resulting t-statistic, the degrees of freedom (df), and the corresponding P-value. Your statement might look like this, “The mean of the control group was not statistically significantly different than that of the experimental group (t-stat = 0.57, df = 26, P = 0.574).”",3,3
"1430","Average p-value?What did you compare? Did you compare he length at day 8 between groups? Then you should specify that and you can report the mean ± SD for each group to make those difference more evident, and report the statistical outcome at the end of the sentence (t-value, p-value) to support the result.",3,3
"1431","expand this idea and end broadly",2,2
"1432","I know you meant this…",2,3
"1433","Can you stay the hypothesis earlier in the Abstract?",2,2
"1434","The standard deviation is not another important figure.",3,3
"1435","All information that is not common knowledge needs to be cited.",3,3
"1436","Your legends should also include how many frogs you used and reiterate your statistical results",3,3
"1437","Title should VERY briefly state the main takeaway of your experiment",2,2
"1438","State your statistical test but you do not report the results of it in this section.",3,3
"1439","No URLs for peer reviewed articles.",3,3
"1440","This can be removed. A report rarely includes too much information about statistical tests other than what was used and the p-value obtained from it.",3,3
"1441","Describe activity",3,3
"1442","This is raw data",3,3
"1443","Do you have any possible reason to think this? If no, delete.",4,3
"1444","You only need to say what statistical test was used.",3,3
"1445","Revise this statement or break it in two.",2,2
"1446","Alpha level?",3,3
"1447","Citation?",3,3
"1448","Avoid starting sentences with “because”",2,2
"1449","Please refer to the Biocore Resource Guide to see what should go into each section of the lab report. There should be a lot more in every section. Come talk to me if you are still unsure of what is expected. The rubric of which I am grading your report is also on Sakai.",2,1
"1450","Raw data",3,3
"1451","Some problems with interpretation here. Yes, your p value was close to 0.05, but it was higher than 0.05 which means there’s not a significant difference. Stick with a “black and white” interpretation of statistics",3,3
"1452","This is raw data",3,3
"1453","Can you be more specific and mention the physiological process of interest?",4,2
"1454","Precor is not the IGR, methoprene is",3,3
"1455","Plagiarized",1,3
"1456","Difference in what?",2,3
"1457","Try to just zoom in one one contraction rather than all of them",3,3
"1458","This is interpretation, and belongs in the discussion section. This is an easy fix",1,1
"1459","How is the information in this table different from figure 1? Do not repeat information.",3,3
"1460","Talk a bit about what, biologically, is going on in the muscle here",3,4
"1461","informal",2,2
"1462","Why is there only one s.d. value?",3,3
"1463","Passive voice is recommended. I wrote that following the same ideas that you were mentioning. Nonetheless in the Abstract is not necessary to give so many details.",2,2
"1464","Too long~ 20 words maximum",2,2
"1465","These should be +/- your standard deviations and I believe they were in Volts?",3,3
"1466","You can provide your reagent table with Hill Reaction Assay as a supplement and refer to the table instead of putting all the details here.",3,3
"1467","4 degrees",3,3
"1468","These methods are too general.  Include more specific information about what you did.",3,2
"1469","Why? Do you think this is affecting your result? How? Do not include this if you are not sure that those were limitations of your experiment",4,4
"1470","This should go in intro.",2,2
"1471","Careful, your stats say they aren’t different so don’t start out by saying your hypothesis was supported",3,2
"1472","Make sure you connect your findings to the big picture",4,4
"1473","Do not put a title in the figure.",3,3
"1474","You can go ahead and explicitly say that this supports your hypothesis.",3,2
"1475","Do not copy exactly the same sentence for the results displayed in figure 2. You can explain these observations using other words. Avoid repetitions of words and phrases.",2,2
"1476","This should be in the results section and not the methods",2,2
"1477","Which one? Post hoc test?",3,3
"1478","This part could actually be incorporated in the next sentence for better clarity. You could actually just add “but also” between these two lines and convey the msg much clearly.",2,2
"1479","But how much volume was used?",3,3
"1480","What was the averaged variable?",3,3
"1481","Seems like you missed something here",2,2
"1482","Can you change the order of your ideas? First give background information specifying what would you like to test. Second, the prediction or hypothesis and third a brief description of what you did.",2,2
"1483","Put the actual value",3,3
"1484","but",2,3
"1485","Instead of just mentioning this, you could report the values of the mean ± SD like you did in the discussion. That will support this observation",2,3
"1486","What is this? Is a hormone, a growth regulator, a toxic chemical? How is that related to your experiment or support your results?",3,4
"1487","Having just one standard deviation value for two sets of data doesn’t make sense numerically.",3,3
"1488","You included raw data. In the future, provide a figure instead of tables.",3,3
"1489","Do not quote previous studies. Just mention their previous results with your own words.",2,2
"1490","See if you can rearrange this to put your hypothesis as the last sentence in the paragraph.",2,2
"1491","Delete gridlinesInclude the results table from your ANOVA test as a figure/table",3,3
"1492","Are these methods?",3,2
"1493","I would put this first. This goes back to your hypothesis. Order-wise, I think it makes more sense to say, we expect movement toward calcium in both, but to a great extent with the activator.",4,4
"1494","What do you mean?",3,3
"1495","According to your formula (before - after treatment) this value should be positive because the contraction was stronger before the injection. So correct this.",3,3
"1496","What are your means +/-SDs?",3,3
"1497","This isn’t relevant (plus you’d need a source for this); we want to aim for as concise as possible.",2,2
"1498","0.110.33",3,3
"1499","What does this mean in terms of activity within the chloroplasts?",3,3
"1500","Good but can be shortened. Less methods and intro bits.",2,2
"1501","You can incorporate the statistical outcome at the end of the sentence describing the averaged mass for each group. Statistics will determine if those difference were by chance or not. It is unnecessary to write a whole sentence just for the statistical outcome. Check in the annotation exercise how to report statistics in the results.",3,3
"1502","Avoid using quotations, you can summarize their findings without quoting",2,2
"1503","While not technically wrong, these tables are not helpful and there is little reason to include them since what they show could be better illustrated in a graph.",3,3
"1504","Reference your figure in this section",3,3
"1505","What kind? Let me know what you’re thinking in lab, and I’ll help!",3,3
"1506","Year?",3,3
"1507","I really like this explanation for why you think the contraction may have decreased (The muscle was already at maximal contraction). Could you share this idea with your group members?",4,4
"1508","Where? Is it oxidized or reduced?",3,2
"1509","Careful in the future about getting too methody, this is right on the edge, keep it kind of vague in the intro",2,2
"1510","Water temperature?",3,3
"1511","You can say this more clear. You accepted the null hypothesis",2,4
"1512","This figure is exactly the same as the one above",3,3
"1513","I would go into just a bit more detail with these methods. It should be enough that a person with basic science skills can repeat your experiment",3,2
"1514","Why? What are the costs and benefits of aggression?",4,4
"1515","informal",2,2
"1516","What groups were compared?",3,3
"1517","The reason for the equation/connection to the hypothesis is still unclear.",3,2
"1518","Hmm. “Try until you get the result you want” is not a very scientific method. What could you have done in this experiment to increase the likelihood of getting a significant result? And more importantly, how do you explain the results you DID get – what’s the biology there, given your experimental design?No primary source in discussion = does not fulfill basic criteria.",4,1
"1519","Need to have a graph",3,3
"1520","If this is the first citation, it should be [1]",3,3
"1521","Lines a little hard to see.Use standard error here as well.",3,3
"1522","Are you sure? You stimulated the sciatic nerve and this stimulation will transmitted through the synapse between the motor neuron and the muscle.",3,3
"1523","These are raw data and should not be included.",3,3
"1524","This should have explored a bit further.",2,2
"1525","Since the p value was not significant, you have to conclude that there was no difference",3,3
"1526","This is a poor first sentence.  Find a better way to bring the reader into your paper.",2,2
"1527","Avoid this recipe style of writing methods section because that’s not how it is used in a scientific literature. Check primary literature on similar experiments to see how they wrote their methods section and revise.",2,2
"1528","This type of info belongs in the discussion section",2,2
"1529","I would get rid of this part, as it doesn’t sound super scientific",2,2
"1530","This figure is just raw data, so it shouldn’t be included",3,3
"1531","Clarify that the injections were on the same frogs and that the measurement procedure was then repeated. Also, what statistical test(s) did you run?",3,3
"1532","These are not the results. That looks like figure captions. You should describe here the main observations from the graphs and the table. The tendencies.",3,3
"1533","Make sure to include worm housing",3,3
"1534","Other results of your stats, df and t-stat",3,3
"1535","Was there anything in the literature that suggests that it works similarly to seaweed? Or has a tolerance to cold temperatures?",4,3
"1536","This is good info! But should have a citation.",3,3
"1537","I don’t think most of this paragraph is really necessary – focus only on the results of the experiment that you did. You can refer to the studies that you cited in the intro for support.",2,4
"1538","Visit this link for citation issues: https://sites.google.com/a/wfu.edu/biocore-resources/3-resource-guide/3h-citing-sources",3,3
"1539","…and the process was repeated? Did you wait for the Lanthanum Chloride to take effect?",3,2
"1540","Are you talking about relative or absolute growth?",3,3
"1541","“standard deviation”, represented as error bars. You should clarify this.",3,3
"1542","I apologize. I reread your introduction carefully and realized your threshold was the frequency at which the leg reached tetany and not the threshold at which a response was given. Your previous title would have been fine",2,3
"1543","Websites are generally not primary literature, although they can be used as secondary sources (like the lab manual)",3,1
"1544","Avoid this “recipe-style” in 2nd person. Would be better to use 3rd person. “6 pots were filled with vermiculite…”",2,2
"1545","Greater overall plant growth does not equal greater R:S ratios… what do you really mean here? Or, do you have the data to support your assertion of greater overall plant growth?",4,4
"1546","Citation?",3,3
"1547","What we numbered our tubes is not important. Describe the separation of treatments without the numbering",3,3
"1548","Include stats in your figure captions",3,3
"1549","What we label our tubes is not important",3,3
"1550","This is well-written, but is it relevant to your experiment and hypothesis? It would be better to include another study on effects of varying light levels on resource allocation instead of an unrelated discussion of herbivory.",4,4
"1551","You can get rid of this line.",2,2
"1552","No need to discuss error sources here, unless you have evidence that they actually affected your results",4,4
"1553","Proper format to report statistical analysis",3,3
"1554","Citations?",3,3
"1555","capitalize",2,2
"1556","They were neither control nor experimental group.",3,3
"1557","Good figures and captions! To clarify which column represents control and which is the treatment group, consider using either labels or a color-based key.",3,3
"1558","Try to avoid starting sentences with “because”",2,2
"1559","Not supported",3,2
"1560","How many tails did your test have?",3,3
"1561","Start your abstract as if it were your introduction: broadly.",2,2
"1562","Not needed because you are mentioning them as you write your data collection procedure. Remove the dots.",3,3
"1563","Include highlights from discussion as well.",2,2
"1564","It wasn’t proven, but supported, and not by the graphs, by the results.",3,3
"1565","In text citation format: authors last names [year]",3,3
"1566","Incorrect interpretation here. The stats weren’t significant",3,3
"1567","This should be a colon :, not a comma",3,3
"1568","No need to cite the manual in your methods.",3,3
"1569","Error bars represent?",3,3
"1570","Instead of saying that, just describe the observation.",2,3
"1571","This should go in the methods",2,2
"1572","Was it statistically significant? Also, include highlights from your discussion",3,3
"1573","This should be included in the results. Those are the main observations and that is part of the results.",3,3
"1574","I may choose to leave this part out as JH in insects is well studied.",2,2
"1575","How? What were the comparisons",3,3
"1576","This is a big jump from the previous sentence… why salinity and PSII",4,2
"1577","This is not primary literature",3,2
"1578","Be sure to include the statistics at the end of the caption as well.",3,3
"1579","remove this should all be stated in the text",2,3
"1580","This belongs in the discussion. We always want to lay out our results for the reader first, then give them our interpretations.",2,2
"1581","As your graph already shows this data, I would exclude table 1 and table 2.",3,3
"1582","control",3,3
"1583","What units are all these numbers?",3,3
"1584","This figure could be improved by either color-coding individual legs or control vs. experimental groups to give some basis for comparison.",3,3
"1585","Instead of thinking that three replicates were too small, think about the procedure of isolating the chloroplast. Maybe there weren’t enough chloroplast in the samples because they weren’t isolated properly. You mentioned about it in later sentences. Three replicates is a standard sample size so I wouldn’t say that it is too small.",4,4
"1586","In-text citations should be excluded in the abstract.",3,2
"1587","Also, introduce your study organism",3,2
"1588","You need to explain plant allocation and R:S. This hypothesis would not make sense to an unfamiliar reader.",4,4
"1589","What statistical test did you run?",3,3
"1590","It should’ve been 0.1ml",3,3
"1591","Use your p-value in the future to back this up",3,3
"1592","How much did you use?",3,3
"1593","What’s GE? Capitalize your y-axis.",3,3
"1594","Make sure to also include the concentration",3,3
"1595","You should not present the same data in different ways. Next time, just include a figure",3,3
"1596","state your hypothesis more clearly indicating what you expect to see in photosynthesis activity",4,4
"1597","These captions are too brief and not very descriptive. For example, how were the values in Figure 1 calculated?",3,3
"1598","Try to stay away from websites as a source unless they are .edu or .gov as they are not scholarly. Any scientific journal articles work. As this isn’t a scholarly source, I will take points off if it’s still in the revision.",3,1
"1599","Missing the year",3,3
"1600","Revise",2,2
"1601","Citations",3,3
"1602","In both the introduction and discussion, you listed a lot of the effects of JH as an attribute of ecdysterone. I would recommend looking again at the role of ecdysterone in the Manduca’s normal life cycle.",3,4
"1603","Support this statement reporting the mean ± SD for each group",3,3
