"","text","subject_label","subject_predicted"
"1107","This is all slightly confusing, try to condense this into one cohesive thought",1,1
"1108","Specify the used chemical. Tubocurarine is not the only one.",2,2
"1109","Avoid saying “proved”. Data are never wrong or right…rather, they do or don’t “support” your hypothesis",1,1
"1110","How much of this did you inject?",2,2
"1111","Standard deviations? Mean and SD should be reported together.",2,2
"1112","In order of increased aggressiveness?",2,1
"1113","20x.",2,2
"1114","Three times on the same plant? Or do you mean for three replicates? Make sure you are clear!",2,1
"1115","First, give me a really simple sentence that gives me an idea of what signal transduction is and why it’s necessary for cells.",1,1
"1116","Summarize this, into one coherent and understandable sentence. Basically what did they add, what did it change, what result did they see (in simple terms)",1,1
"1117","How is this related to your study?",1,1
"1118","Y-axis labels and units are missing",2,2
"1119","Missing y-axis. Is this the amplitude of the threshold or the amplitude of the contraction that was generated at the threshold?Specify the y-axis depending on that",2,2
"1120","What is the main message with this idea? That information is already mentioned in the previous sentence.",1,1
"1121","Your discussion should discuss a biological reason for your results – so what is going on inside the caterpillar",1,1
"1122","Do not repeat phrases. You can elaborate the results more. Explaining each observation without using the same words. Statistical outcome? That should be part of the results.",2,1
"1123","Improperly Formatted Error bars",2,2
"1124","Not part of the introduction.",1,1
"1125","Eclosion is a term more used in a different context. For example, the eggs eclosion and the adult eclosion from the pupa.",2,1
"1126","This should go in Methods section. Error: Basic Criteria #2",1,1
"1127","Your discussion is missing a lot of components including primary literature, make sure to check the core resource guide for what you need to add.",1,2
"1128","Check the citation format",2,2
"1129","It binds to what",2,2
"1130","All the figures should be referenced in the text of the results.",2,2
"1131","Not relevant to your methods",2,1
"1132","This sentence got cut off…",1,1
"1133","The Na+ influx is required for the AP generation. Then, the depolarization caused by the AP, open the voltage-gated Ca++ channels",2,2
"1134","Aha!",1,2
"1135","Avoid repeating phrases",1,1
"1136","What data did you input into the t-test?  You said in your results that every leg experienced tetany, how could that be insignificant?",2,2
"1137","What is the muscle response? What did you measure? Be more specific",2,2
"1138","These two sentences say the exact same thing – pick one.",1,2
"1139","You could take a picture of this and include it in your next report! That would be really cool and would really add to your papers argument.",2,1
"1140","How? Does more JH allow for more or less reproductive success",1,2
"1141","Just say there was no significant difference",2,2
"1142","This is great! Just be sure to include your hypothesis somewhere in here",1,1
"1143","Unnecessary",1,2
"1144","I would say “Martin’s IGR, a JH analogue”",2,2
"1145","As you’re more interested in the total difference in mass rather than the change for each day, you could use a bar graph showing the difference between final/initial mass (Your current graph works too but, you will want to quantify the difference in growth in some way).",2,2
"1146","The word smaller doesn’t make sense here because the treatment group was bigger than the control.",1,1
"1147","What do you mean by this?",2,2
"1148","Correlation means something specific in biology (statistics). So avoid saying correlation unless you’re doing that type of statistic",2,2
"1149","This sentence is confusing",1,1
"1150","This isn’t for plagiarizing. You do however just need to write a lot more than you did. Refer to the Biocore Resource Guide to see what is expected of each section and/or come talk to me about how you can improve. Don’t panic, we’ll fix this.",1,1
"1151","This title is not concise. There are words that do not contribute to the message of the title. How injecting lidocaine--- Is not better just say lidocaineBiologically Significant in Its Effects --- What does this means? That is not preciseToo many words. Try to make your title shorter than 20 words. If you change those meaningless phrases, your title will be shorter and more precise",1,1
"1152","Reference Figure 1, that information is displayed in that figure.",2,2
"1153","Don’t you already state this in your first sentence?",1,1
"1154","Can you relate this to the experiment? Try to explain why would you need more days of observations",1,1
"1155","You don’t need this phrase",1,1
"1156","You need to fix this figure caption, look at the core resource guide and primary literature to see what goes into a figure caption",2,2
"1157","Good first sentence. I would consider using the term “hypothesis” at least somewhere in this paper.",1,1
"1158","Citation formatting",2,2
"1159","Careful in the discussion of getting too redundant, try to bring up new points and push yourself on thinking about the biology behind what is happening",1,1
"1160","Why? What changes? You need to be specific about the costs and benefits of this behavior",1,1
"1161","cite",2,2
"1162","For statistical tests, you only need to say which test was used in the methods as well as the P-value in the results/discussion. An entire table for it is not needed.",2,2
"1163","Did you record six or three myograms in each condition?",2,2
"1164","Need a little more detail in the figure captions",2,2
"1165","Missing information about the methods",2,2
"1166","Do not write two sentences back to back beginning with however. You could actually get rid of second however and still convey the message clearly.",1,1
"1167","Table should be cited in your results section or somewhere as done for figures.",2,2
"1168","You could actually incorporate much of this info either in your reagent table or providing a figure in the supplement.",2,2
"1169","Revise this statement to make more formal",1,1
"1170","What is the role of K+, you can consider mentioning the role here instead of saying what would happen if the channels are blocked. You should also mention why is the relaxation important. Why does a muscle cannot be contracted all time?",1,1
"1171","For which groups did these things occur?  Do you mean this happened to all the pillars?",2,1
"1172","I’m assuming SAWHET was just weird about the +/- symbol, but your numbers still do need units",2,2
"1173","I would say you don’t really need three line graphs.  The graph with the average weights over time as fine, as you don’t really discuss specific individuals.",2,2
"1174","But this wasn’t your hypothesis.",1,1
"1175","tailed?",2,2
"1176","“bought”",1,2
"1177","This is not primary, peer-reviewed literature",2,1
"1178","I would average all the values for controls together and the experimentals together and display this as a graph.",2,2
"1179","It would still be better to build these graphs with just 1 series instead of 2. No need for the legend since you have x axis labels",2,2
"1180","These are raw data; you should only include mean R:S data and SD. Figures also better represent data visually than do tables",2,2
"1181","needs citation",2,2
"1182","What were the p-values obtained? Those should be included in the results.",2,2
"1183","This section could use another (half) sentence reinforcing the connection between calcium and the calcium inhibition in the hypothesis (in other words, why are you predicting this outcome)",1,1
"1184","Revise this statement to make it clearer.",1,1
"1185","This should be in the results section, like the rest of the observation, combined with the other sentence. Do not mention this like isolated observations. The key point here is to explain that there were differences in their coloration at the end of the experiment between groups.",2,1
"1186","You did not use a paired t test",2,2
"1187","No need to have the same data in tables and in figures",2,2
"1188","Do not give specific values in your captions.",2,2
"1189","Again, why?",1,2
"1190","You didn’t use the stock provided in a previous experiment. You used the stock that was prepared prior to the start of the experiment.",2,2
"1191","Ah, but is it a multicellular organism?",2,2
"1192","No outside sources",1,1
"1193","this should probably go above",1,2
"1194","Much better than your first report. Just make sure you get the interpretation of stats correct",2,2
"1195","[Johnson: 2018]",2,2
"1196","Write in first person perspective",1,2
"1197","Okay I see why you included this (because you needed a reference) but it’s not helping you support your hypothesis. Can you find a better source that actually talks about shelter? There are lots of fish that hide in coral reefs for shelter, for example. Looking at some articles about them may be a better resource.Overall, this is better than your plant introductions were, so I see improvement here.",1,1
"1198","This is a sentence for the intro, not the abstract",1,1
"1199","Seems like you missed something here",1,1
"1200","Ending a sentence with a proposition is considered informal",1,1
"1201","Revise this statement and focus on the part that you used Hill reaction assay, which was an important aspect from your methods section.",2,2
"1202","What could you do going forward to test other things?",1,2
"1203","Ah, okay, this works. I’m a little confused about the necessity of the gaps. Can you please explain this here?",2,1
"1204","Different doses",2,2
"1205","What do you mean by this?",2,2
"1206","Make sure you tie it back to the relevance / importance of the study.",1,1
"1207","What is the next stage of development. Be more precise",2,2
"1208","Avoid using questions unless it is a research question nested under your hypothesis",1,1
"1209","Explore more reasons to understand why your control didn’t grow. Also, think again about contamination..",1,1
"1210","Not a primary source",2,2
"1211","These two are almost the same idea because you studied muscle contraction in the Somatic Muscular System. Just choose one of these, the one that better describe the experimentInclude the studied species",2,1
"1212","This sounds like using errors to explain your results, which you should not be doing",1,1
"1213","This sentence is unnecesary",1,1
"1214","Statistically? Visually?",2,2
"1215","You don’t need to in text cite after every sentence.  You can bundle the things you got from the source, and cite them all at the end of that bundle or chunk of text.  So you could just have the 1 intext citation after multiple sentences from that source.",2,2
"1216","Your y-axis needs units (volts, I assume). The other graph is the same.",2,2
"1217","p-value should be reported after your report d.f. in the format",2,2
"1218","Never use quotes in scientific writing",1,1
"1219","You need standard deviations along with these averages",2,2
"1220","cite",2,2
"1221","Avoid the overuse of then",1,1
"1222","You don’t have citations in this section. You should write this section life if you were interpreting your results with previous studies.",1,1
"1223","Error bars improperly formatted",2,2
"1224","What does this fragment belong to?",1,2
"1225","This could be organized a bit better, but it has much great support for your hypothesis.",1,1
"1226","What did this experiment do and what did they find?",1,1
"1227","Its fine to have an outlier, but you need to explain how removing it affected the data you show. For example, if you removed it from your data and the s.d.’s changed or the p value, that is something you should include here.",2,2
"1228","This looks like an explanation for the result obtained. That could be part of the discussion.",1,1
"1229","I’m overall slightly confused by what your graph is showing, a lot needs to be fixed here",2,2
"1230","Include a little more biological background here that is pertinent to your specific experiment. For example, tell me about wavelength absorbance by chlorophyll.",1,1
"1231","Are these control? Treatment? What do your results mean?",2,2
"1232","Figures?Units in the table?",2,2
"1233","This isn’t a primary resource",2,2
"1234","I wouldn’t use this word given its chemical concentration (unless color is a literal catalyst).",1,1
"1235","They should be only 1 s.d.",2,2
"1236","Make sure to read through this abstract again and make sure it flows well and makes sense",1,1
"1237","You treated 20x test compound solution with 4-5ml in each plate. Provide info about how you converted 1x to 20x solution. Also provide details about how you treated the test compound in plates.",2,2
"1238","These figures (1-4) are not necessary. You can omit them",2,2
"1239","This is confusing. So there was no significant difference between the three groups but there was?",1,2
"1240","Try to use more parentheticals e.g. (t = , p = , df = ) etc.",2,1
"1241","Needs citation",2,2
"1242","Talk about a trend or two you noticed, and state the results of your t-test (but don’t mention your hypothesis), this is just your figure caption",2,2
"1243","You need to elaborate more on your results. Discuss them in terms of inter and intraspecific aggression and their respective costs/benefits. You also need to tie your findings back to the big picture.",1,1
"1244","Citation?",2,2
"1245","ANOVA",2,2
"1246","True, but you never actually explain what you learned about betta behavior",1,1
"1247","Reiterate your statistical results in your caption as well",2,2
"1248","This belongs in the discussion rather than here.",1,1
"1249","Do not use a table to report the statistical outcome",2,2
"1250","What about the overall trend of the Physarum movement? That’s important!",2,1
"1251","Please capitalize things!",1,2
"1252","Is this a scientific term?",2,1
"1253","This discussion would benefit from reference to primary literature in which potassium channels were actually blocked, discussing whether it resulted in something similar to or different than your results. Consider that these experiments don’t necessarily have to be done in frogs.",1,1
"1254","Need to focus less on discussing sources of error and re-stating the results, and more about biological mechanisms. That would make this section much more concise",1,1
"1255","If you are reporting percent change analyses here, that should be represented in your figure (which should be referenced in this section) as well.",2,2
"1256","Your hypothesis should come at the end of your intro",1,1
"1257","You need to run a paired t-test",2,2
"1258","Is this for both groups?",2,2
"1259","Ok so now, put this in context of evolution and animal behavior to wrap up your report.",1,1
"1260","I would show this in a graph as well as averaging the controls together and the experimentals together.",2,2
"1261","This is interpretation and belongs in the discussion. The Results section only states the objective observations (none of your own opinions on them).",1,1
"1262","Try to condense these into a few sentences to make it flow rather than  a list of facts",1,1
"1263","remove this throughout (Layout comment)",1,1
"1264","Error?",2,2
"1265","Ah, this is what I was looking for! Move this up.",1,1
"1266","I don’t think this is the word you meant",1,1
"1267","Because I don’t think the contact between the nerve and the electrode would change inbetween recording the same leg (assuming you didn’t move the leg/electrode), this may have been a small amount of fatigue.",2,2
"1268","What are the statistics?",2,2
"1269","How can you support this statement? Statistical outcome! You could also refer to Table 1 here.",2,2
"1270","This image is also a figure, so you can call it such and rename your other figures.",2,2
"1271","You never really talk about sand before your hypothesis. Make sure you introduce it as an inferior growing medium.",1,1
"1272","Hypothesis comes before methods",1,1
"1273","Your table is raw data, so I would get rid of it.",2,2
"1274","What does this mean? You mean precor is a JH analogue?",2,2
"1275","Be more specific, this has a name",1,2
"1276","Make sure to include the concentration of lidocaine used.",2,2
"1277","Isn’t this just the same as your first source?",2,2
"1278","This p-value indication should have gone to results section first",2,2
"1279","How did you judge this – be more specific.",2,2
"1280","Like we discussed in class, you need primary literature in your intro",1,1
"1281","40 or 48? Be consistent!",2,2
"1282","Revise this statement and focus on the part that you used Hill reaction assay, which was an important aspect from your methods section.",2,2
"1283","Very solid explanation in your intro, but you tend to repeat yourself. Try to work on eliminating redundancies and making your writing more concise.",1,1
"1284","This belongs in the discussion.",1,1
"1285","Have results or demonstrate results. Avoid using “prove” this way.",1,1
"1286","Specify exactly which value you ran the tests on.",2,2
"1287","Report means and SDs together; it’s hard to pair means and SDs when they’re separated by a sentence or two.",2,2
"1288","?",1,2
"1289","Don’t need to have this list.  Just explain the use of each material as you get to them.",2,1
"1290","Your graph should not have a title and you need to check the core resource guide on how to write a figure caption or look at primary literature and see what they include in theirs.",2,2
"1291","A t-test is not necessary to calculate the SD. The SD is a descriptor of the sample, it indicates the amount of dispersion of the set of data values.",2,2
"1292","Please make sure this paragraph still uses complete sentences, not just a list of numbers.",1,2
"1293","You need to start more boradly",1,1
"1294","[Fulton: 2001]",2,2
"1295","Similarly, do not try to interpret or discuss your data just yet.",1,1
"1296","Why does early growth limit future growth?",1,1
"1297","Your legend is also cutoff",2,2
"1298","Standard deviations are not correct",2,2
"1299","In your results section you say that the experimental group has a shorter contraction time than the control, and in the figure you switch them.  Here in the discussion you conclude there was an increase in contraction time which contradicts your data and your lab groups data.",1,2
"1300","cite",2,2
"1301","Your p value is higher than 0.05",2,2
"1302","This is cool but is somewhat shown in the other graph so it doesn’t need to be included",2,2
"1303","What’s the difference? How does it relate to your study? You need to be more specific.",1,1
"1304","This is a nice table, but you should also have some kind of graph showing your results visually. Let me know if you need help on how to make one.",2,2
"1305","0.08",2,2
"1306","rephrase – more precise",1,1
"1307","This is better than the table, but where are the error bars?",2,2
"1308","This is raw data and is better suited for your notebook.  You should have a paragraph that sums up your entire results:  include the averages that are most important, the statistics results, and any other observation that you bring up in your argument in the discussion.",2,2
"1309","You should not mention the null hypothesis in your lab report; it is only a statistical technique.",2,2
"1310","Force transducer",2,2
"1311","hypothesize",1,1
"1312","Provide %change data after 30 min and refer to figure.",2,2
"1313","I would include this at the end of your methods section, but not here",1,1
"1314","Your figure caption should explain what I’m supposed to get out of looking at this figure.",2,2
"1315","These are all good but they are not natural extensions of your experiment I would focus on things that would clarify your findings",1,1
"1316","No need to re-state this here, since it’s already in the methods section",2,1
"1317","You say the weight ratios are in grams, but do ratios have units?",2,2
"1318","Try to mention the pesticide used (Martin’s IGR)",2,2
"1319","These are not explanations of the results",1,1
"1320","Statistical outcome supporting the result could be included at the end of the sentence between parenthesis. Check in the annotation exercise, the format to report the results with the statistical outcome.",2,2
"1321","These figure captions need a lot of work.  Your figures as well need improvement.",2,2
"1322","Those are cations channels because they can move Na+ and K+",2,1
"1323","I should be able to follow exactly what you did by reading your methods section down to the volumes and the wavelength your spec was set to…",2,1
"1324","Make sure your explanation of R:S is consistent in your introduction; your hypothesis does not correspond to the literature that you present.",1,1
"1325","Your group members reported a p-value of 0.024025, which is much closer to what I would expect for this experiment. You may want to review with them how they ran the statistical test because you initially reported far too many degrees of freedom, and lowering those should have lowered your p-value. Since it didn’t, that tells me you may have run the t-test wrong.",2,2
"1326","You didn’t measure a frog. Be more specific",2,2
"1327","I think this study could be a good argument for using different concentrations of ecdysone, but your explanation of “similar findings” to your experiment needs a bit of elaboration",1,1
"1328","What was the dilution of the Precor?",2,2
"1329","Which is the figure corresponding to this caption?",2,2
"1330","More because you saw growth toward glycine and not glucose like you predicted.",1,1
"1331","Although…",1,2
"1332","I would try to include 1 or 2 lines about what sodium normally does in muscle contraction.",1,1
"1333","Careful. You cannot “prove” a hypothesis; you can only “support” or “reject” it.",1,1
"1334","Again, informal",1,1
"1335","You could report the Mean and SD in this section also",2,2
"1336","If you have it, I would include the width as well (How long the pulse lasted)",2,2
"1337","What? Explain what you mean and biologically what is going on.",1,1
"1338","As stated above, any time you graph an average, standard deviation error bars would be needed. As such, this graph would need 14 standard deviation bars total.",2,2
"1339","Citation? Does it refer to Oregon state 2018 or a new one?",2,2
"1340","Start more broadly.",1,1
"1341","Check citation format",2,2
"1342","How much of this was injected into the leg?",2,2
"1343","Citations in the discussion?",1,1
"1344","I understand your reasoning behind this. However, the Ach already present only inhibits further release of Ach according to your paper. If the Ach hang around while the receptors are not inhibited, we would still receive contraction. (The Ach also doesn’t stick around very long).",1,1
"1345","In what condition did this happen?",2,2
"1346","but",1,2
"1347","Than what? You set this up as a comparison, but didn’t offer an alternative.",1,2
"1348","Your introduction is generally good, you explain resource allocation well. Can you streamline it more? Some places are repetitive.",1,1
"1349","This graph is definitely better, but this figure caption needs some work. Write what the graph is showing, main trends from the graph, number of organisms in each group, your statistical results, etc.",2,2
"1350","You could say that although the data was not statistically significant the animals in the control group showed signs of pupation unlike the animals treated with Precor",2,2
"1351","This is incorrect. If your p-value is below 0.05 your results are significant. So here you can’t reject the null hypothesis.",2,2
"1352","This is unnecessary information. Start by introducing intraspecific aggression and its importance",1,1
"1353","Citations",2,2
"1354","You already said this, no need to repeat it.",1,1
"1355","Not necessary in discussion. Reporting stat results would be more appropriate",2,2
"1356","I think there was a problem with the error bars because they should be symmetric.",2,2
"1357","No, not if your p-value is 0.267",2,2
"1358","Refer to figures at the end of statements to guide the reader",2,2
"1359","missing info about rpm and temperature",2,2
"1360","Beaker?",2,2
"1361","Only use primary literature or official reports",2,1
"1362","Missing error bars",2,2
"1363","Mention the specific muscle used",2,2
"1364","Primary literature?",1,1
"1365","Ah, so it didn’t move directly towards the Physarum. Here it’s important to make that distinction in how you took measurements in your methods section. Did you go based on leading edge? If so, this data point would probably be inconclusive in the results section. Did you go based on a central axis upon which you took measurements? Instead, that’d be different.",2,2
"1366","Only need two sig figs",2,2
"1367","This is raw data. Not needed.",2,2
"1368","I’m kind of getting it, but not really. Think about how to word this differently.",1,1
"1369","Your abstract doesn’t say anything about the role of  curcumin in your experimental design",1,1
"1370","I believe the units should also be volts? Unless your machine had a weird setting on",2,2
"1371","While this technically fulfills the primary literature requirement, it would be good to have more than one primary source.",2,1
"1372","You could omit this and that statement is not true. An experiment is not successful because the results support the hypothesis.",1,1
"1373","Your discussion needs to give a biological reason why your results may have occurred, don’t just attribute it to error.",1,1
"1374","Azagard",2,2
"1375","Mention your sample size, what error bars represent, statistical results, etc.",2,2
"1376","Also, your graph doesn’t need a title, because everything you say in a title should go in the figure caption",2,2
"1377","no",2,2
"1378","Citation?",2,2
"1379","Include means ± standard deviations for R:S ratios for each group as well. Do you have a figure or table for R:S ratios? Reference those here.",2,2
"1380","This part needs citation",2,2
"1381","This is the important bit – lead with this, and then speculate about the other sources of error if you wish.",1,1
"1382","What’s IBMX? What do these compounds do? What effect might they have on this pathway and why? Right now, your hypothesis has little to no support.",1,1
"1383","This is unnecessary",1,2
"1384",": not ,",1,2
"1385","Your figure/table does not actually show this as a negative, which is confusing.",2,2
"1386","Hmm, you set up the end of your discussion like you had a big connection to make to ecology and evolution, and this is a pretty vague statement. Think a little more deeply about this point and include a specific connection between behavior and fitness, or something along those lines.",1,1
"1387","A sentence about why you are using this organism would be good.",2,1
"1388","What are these averages of? Because if it is just one value than you shouldn’t have standard deviations",2,2
"1389","This is the p-value for the comparison of your results, so it is a result. That should not be in this section. In the methods you only need to mention the type of statistic test that was used and you can specify the p-value used for significance. That is all.",2,2
"1390","I really like this explanation for why you think the contraction may have decreased (The muscle was already at maximal contraction). Could you share this idea with your group members?",1,1
"1391","Centrifuged",2,2
"1392","Dimensions?",2,2
"1393","They are +/- 1 standard deviation. Also report your stats in the figure caption",2,2
"1394","remove since you only talk about time at 30 min",1,2
"1395","I don’t understand how is this study explaining your results. What is your interpretation based on what they did? If you can make the link between this study and the study of the other researchers, then it will be more clear.",1,1
"1396","Can you say more about that? Why do you think that is? Can you back it up with observations or photos of the plants? Have other studies found something similar?",1,1
"1397","Do not put the same data in a figure and a table",2,2
"1398","It would be wise to reference some of your figures when you are making these statements. Good job with finding a good paper and making a biological interpretation!",2,1
"1399","Reference the figuresReport mean and SD for each treatmentStatistical results",2,2
"1400","Try to avoid sentences with prepositions as it is considered informal.",1,1
"1401","You can add the p-value here to help support your statement",2,2
"1402","State the temperature",2,2
"1403","You included raw data. In the future, provide a figure instead of tables.",2,2
"1404","Figures are REALLY hard to see….I don’t think I can give much feedback on them except to delete gridlines. Otherwise I think they look okay?",2,2
"1405","The gastrocnemius is the muscle and is “controlled” by the sciatic nerve",2,2
"1406","I want you to read this through and see how you could improve on flow of thoughts.",1,1
"1407","Force transducer",2,2
"1408","analogue",1,2
"1409","Again, what do your error bars represent?",2,2
"1410","What we labeled the tubes is not important",2,2
"1411","Start more broadly",1,1
"1412","This is not the lab manual we are using.",2,2
"1413","The information that readers get from this table is the same as the graph, so you can delete this as well and just include the graph.",2,2
"1414","p-value",2,2
"1415","See link at the end for final improvement",1,1
"1416","So, be clear that this transition is from blue to colorless.",2,1
"1417","Redundant",1,1
"1418","p-value?",2,2
"1419","Outside sources missing (Basic criteria)",1,1
"1420","You need to tie your findings back to the big picture",1,1
"1421","You need to better connect your experimental treatment to the costs and benefits of intraspecific aggression",1,1
"1422","This is unclear.",1,1
"1423","This is all repetitive from the beginning of the discussion, not need to include same ideas twice.",1,1
"1424","Acceptor—but for what component?",2,2
"1425","Be sure to relate these studies to your actual results. Why did they get different results than you did?",1,1
"1426","Put units on this",2,2
"1427","Be careful and more clear with interpretation here",1,1
"1428","You don’t need to quote the hypothesis again, so I would get rid of this and leave the rest of the sentence",1,1
"1429","Interpret the results you did get before telling me all the possible errors in your study. Also, variance does not cause error – it’s real and valid data. It just so happens that the data are highly variable. So I would rephrase this.",1,1
"1430","“centrifugation”",2,2
"1431","Avoid direct quotes of more than 2-3 words. You could paraphrase this pretty easily.",1,1
"1432","What does the citation at the end of this sentence reference? Specifically discuss what the paper is talking about",2,1
"1433","But if this was the case, wouldn’t the control have molted? Your explanation for why they got bigger does make sense but I think we can only say that the continued JH prevented them from preparing to molt.",1,1
"1434","Did you mean the timing of the molt?",1,2
"1435","In all of the trials?",2,2
"1436","Where is series 2?",2,2
"1437","I would rather clearly indicate treatment (test compound vs. control) and report stat values with correct format rather than putting it this way",2,2
"1438","How much?",2,2
"1439","Statistics? How do you know whether or not they were significantly different?",2,2
"1440","You need to explain your results about phosphorous biologically. Why did you observe those growth patterns?",1,1
"1441","No quotes",1,1
"1442","Avoid the word “prove.” In sciences, there is always some uncertainty involved. Your data may always have come from a reason separate from your original hypothesis. As such, I would say “supported”",2,1
"1443","Can you specify which one was greater? Just saying that it was different is not enough to understand the result.",2,2
"1444","This is confusing",1,2
"1445","Use a scientific name",2,2
"1446","Need to explain/define which behaviors you measured.",2,2
"1447","Since you have so many figures, pick the three that best support your arguments in the discussion.",2,2
"1448","At what wavelength?",2,2
"1449","These figures are pretty confusing to look at, and I’m not sure they are all that informative. Just make a bar graph like the one I showed in class",2,2
"1450","Also, you should have a legend explaining what the colors mean on the figure or at least explain them in the caption.",2,2
"1451","Consider changing the order. For example:Sodium Channel Blocker causes an increase in the threshold of muscle contraction in Rana pipiens",1,2
"1452","Don’t use a title for figures and just make sure your standard deviations are reflected by your standard error bars",2,2
"1453","Also, explore other possibilities and provide more suggestions to improve your current model/plan",1,1
"1454","What was the reason that you hypothesized? Wasn’t because of the caffeine? That statement is not clear because you didn’t mention the results before.",1,1
"1455","Need to specify that you found the average R:S for each pot, then used those pot averages in the statistics",2,2
"1456","This should come before your experimental methods",1,1
"1457","You can omit this",1,1
"1458","This is interesting but shown well in the bar graph so you don’t need this graph.",2,2
"1459","You can omit this here and explain it in the methods. You will only need to change the order of these sentences in the methods. First mention that myograms were recorded and then specify the phases and which one you measured.",1,1
"1460","This is for the results, not the figure legend",2,2
"1461","If this is shown on a figure, you should reference it here. All figures included in the report should be referred to in the text, usually in the results section.",2,2
"1462","There’s a whole lot about why you used Physarum in your abstract and intro, but not enough biological background on the signaling cascade you’re investigating.",1,1
"1463","Wasn’t your hypothesis about R:S",1,1
"1464","Root to shoot ratio for length.",2,2
"1465","Check the citation format",2,2
"1466","I would change the title and be more specific mentioning the chemical that you used.",1,2
"1467","I would try to reorganize this—maybe present biological background first, then explain why you’re testing NaCl, because then you can more clearly relay what problems it may pose to the light-dependent reactions of photosynthesis.",1,1
"1468","To look for significant differences in what? You were looking for significant differences in the number of points each fish (or was it based on pairs of fish) accumulated when expose to each of the treatments.",1,2
"1469","Instead of thinking that three replicates were too small, think about the procedure of isolating the chloroplast. Maybe there weren’t enough chloroplast in the samples because they weren’t isolated properly. You mentioned about it in later sentences. Three replicates is a standard sample size so I wouldn’t say that it is too small.",1,2
"1470","Make sure this seems relevant from the start, a lot of this seems like it doesn’t apply to manduca sexta so start out by summarizing how their experiment was similar.",1,1
"1471","Start broader",1,1
"1472","Methods should be in past tense",1,1
"1473","A separate chart for standard deviation is not needed as you have it already as a bar on your graphs.",2,2
"1474","Units on the y-axis and make sure the y axis doesn’t extend past 0.",2,2
"1475","Also, what does this mean for agriculture? You mentioned it in the introduction, so you should mention it again the discussion.",1,1
"1476","You have 200 words for the abstract, try to use them. Check your primary literature for what they put into an abstract",1,1
"1477","Standard deviation?",2,2
"1478","Use standard error, not standard deviation. Standard error is standard deviation divided by the square root of sample size.",2,2
"1479","You gave them a brand of insecticide called Precor which contained methoprene which is a JH analogue, they’re not all the same thing",2,2
"1480","How many muscles are included in the analysis? You can specify that and the studied species in the figure caption",2,2
"1481","I would also include the width used as well (duration of the pulse)",2,2
"1482","I would say Martin’s IGR or insect growth, but ecdysone was not one of the key points of our experiment.",2,2
"1483","Try to trim the methods a little, it can get a bit redundant and has some extraneous information",1,1
"1484","These are not explanations for your results.",1,1
"1485","[Johnson, 2018]",2,2
"1486","I may choose to leave this part out as JH in insects is well studied.",1,1
"1487","Why would this change relative growth of roots? Didn’t both treatments receive the same amount of sunlight?",2,2
"1488","put the formula for this somewhere",2,2
"1489","Revise",1,1
"1490","What is normal food?Specify the amount of drops per grams of food. That information shouldn’t be between parenthesis because that is the most important information of the sentence.",2,2
"1491","What was the manipulated hormone? Be precise, especially if that is your hypothesis",2,1
"1492","?",1,2
"1493","Don’t need titles in the figures",2,2
"1494","You need citations in your introduction. This is a violation of the basic criteria and is an automatic failing grade. You also never explain the concept of aggression.",1,1
"1495","Also introduce statistical tests you performed to analyze the data",2,2
"1496","So the error bars here are definitely not correct, as they should be centered on each of the bars",2,2
"1497","You do not need to put this stuff in a table.  If you had 10 averages and 5 p-values then yeah, but you don’t so this table can and should be summed up in two sentences.",2,2
"1498","Again, save this for the methods.",1,1
"1499","This is redundant",1,1
"1500","I wouldn’t use this word; it has an evolutionary connotation.",2,1
"1501","Try not to end on a citation. This is easily fixed by simply rearranging the sentence.",1,2
"1502","Be clear—mean percent change values. I’d also like to see +/- SD.",2,2
"1503","What is the y-axis label?",2,2
"1504","Also, I believe this discussion needs to change a bit since you were inhibiting E20, not increasing it.",1,1
"1505","it was/it has been",1,2
"1506","Include a quick sentence or two about muscle contractions and what calcium normally does in the cell",1,1
"1507","citation formatting. Thi sis a paper published in Insect Biochemistry. 16 (5): 741-747Check the BioCore Guide pages 48-49",2,2
"1508","capitalize",1,2
"1509","Which statistical test did you do?",2,2
"1510","Year of publication",2,2
"1511","Y-axis label can be a lot shorter, also you need units on it",2,2
"1512","Need to have a hypothesis in this section Also discuss mechanisms related to how clay would affect resource allocation",1,1
"1513","Refer to your figures in the results section so readers know to look at them in relation to what you are discussing!",2,2
"1514","Report this statistical outcome with the weight observations. Statistics should support your observations.",2,2
"1515","If you delete a figure, be sure to remove all reference to it in the text as well to avoid confusing the reader.",2,2
"1516","Use standard error, not standard deviation. Standard error is standard deviation divided by the square root of sample size",2,2
"1517","Intro! I didn’t know what you were talking about reading your report, lol!",1,1
"1518","You don’t need to state the null hypothesis anywhere",1,1
"1519","The graph doesn’t need a title and you need axes labels",2,2
"1520","I would not include control results in abstract",1,1
"1521","You repeated the entire discussion",1,1
"1522","“and”",1,2
"1523","Need to include the stats results.",2,2
"1524","Technically not statistically significantly different. It does look very different and you can say that it is notably or noticeably different, but you cannot say that this is a statistical difference at alpha level of 0.05, although it is close.",2,2
"1525","For all values, make sure you don’t use too many digits. This goes for stats as well.",2,2
"1526","So you shouldn’t do a t-test for each leg, as it’s over a series of input voltages and doesn’t make a whole lot of sense to do. You can pick a stimulus voltage and take contraction amplitude averages, and then do a test on that",2,2
