"","text","subject_label","subject_predicted"
"1109","Start with Authors last name, then year.",3,3
"1110","I would condense this significantly",2,2
"1111","No need to discuss sources of error or anecdotes unless you have evidence that it actually affected your results",4,4
"1112","Maybe you could coalesce these? We predicted movement in both cohorts, but greater movement in the…",2,4
"1113","Remember to put the title of the graph immediately after the figure number (even if it is also on the graph itself)",3,3
"1114","With any fake fish, not just the authentic ones.",3,3
"1115","Journal of Experimental Physiology. 73(3): 379-390",3,3
"1116","I forgot to mention this, but what do your error bars represent? Put that here.",3,3
"1117","Include some more data in here, such as the average threshold +/- a standard deviation for each group.",3,3
"1118","Should have indicated that you used %change formula to convert your raw data (absorbance data)",3,3
"1119","Start more broadly",2,2
"1120","I’m overall slightly confused by what your graph is showing, a lot needs to be fixed here",3,3
"1121","How much of this did you inject?",3,3
"1122","Mixed effects? Might be better. Inconclusive means that you can’t draw a conclusion, which isn’t true here.",4,4
"1123","Why do you say it wasn’t properly injected?",3,3
"1124","Missing error bars",3,3
"1125","This is raw data and so doesn’t belong in the report",3,3
"1126","The threshold…before and after treatment?",3,3
"1127","So how did you execute the scoring of the fish during the experiment?",3,2
"1128","This is interpretation, which belongs in your discussion, not your results.",1,2
"1129","You need a more descriptive title. See your group members or me for suggestions.",2,3
"1130","So I’m fairly sure your error bars are incorrect, as in this case you would need to calculate the standard deviation for the control and treatment group for each day and then plot those values each separately.",3,3
"1131","Try to clean up this sentence",2,2
"1132","This is incorrect. Recheck this (Methods correction)",3,2
"1133","You should say that the “null could not be rejected” due to our data not including pupation (because you didn’t have enough time to do that).  You should also include your statistics here.",3,3
"1134","These are very thorough captions! Just make sure that nothing is mentioned in the caption that isn’t also covered in the text of the results (for example, your analysis of what the photo of the caterpillars means can be discussed in the discussion).",3,3
"1135","How much did you inject? Should be 0.1 ml of 0.1 mM",3,3
"1136","Needs citation as indicated in Submission",3,3
"1137","Avoid using questions unless it is a research question nested under your hypothesis",2,2
"1138","Put this in methods, not results",2,2
"1139","What was thrown out and what was recentrifuged during each step? Be more specific",3,3
"1140","Did these studies inject the reagent into the muscle or the nerve?",4,3
"1141","Why is the Ca++ released? You can connect this sentence and the previous",2,2
"1142","Your discussion needs a lot of work as well, you need to talk about what all these effects have, your experiment and the primary literature. How are they related, what can this do for science going forward, etc",4,4
"1143","Is this correct? I would think at the critical weight there would be less JH",3,3
"1144","Your table one is raw data, so I wouldn’t include it. For table 2, I would turn it into a graph of averages, as that is easier to look at and interpret. For your graph, you don’t need a title, as that should go in your caption. You also don’t need error bars, as each line is one individual.",3,3
"1145","Standard dev doesn’t mean anything without the average as well",3,3
"1146","I’d go ahead and reference this in your methods section.",3,2
"1147","Overall you need to work on writing quality and more detail. This is the bare minimum of what should be included in a lab report, but there needs to be more for full credit",2,2
"1148","Doesn’t need to be explicitly stated",2,3
"1149","be more specific",2,2
"1150","This is not enough. You need at least one more reference",3,3
"1151","This muscle is in the leg, so you don’t have to specify that.",3,3
"1152","?",2,3
"1153","This is going into interpretation, and should only be in your discussion",1,2
"1154","Authors transfer from place to place and eventually they die. Their affiliations cannot be cited.",3,3
"1155","What was your main hypothesis. Make sure to include your hypothesis as one of the first sentence in your abstract.",4,2
"1156","Can you be more specific in your title? At least mention the physiological process that you studied",3,2
"1157","put the formula for this somewhere",3,3
"1158","Need to specify that you found the average of xxx plants per pot, then used the pot averages for statistics. Also need to specify that it was a “two-sample, one-tailed t-test”",3,3
"1159","Not needed because you are mentioning them as you write your data collection procedure. Remove the dots.",3,3
"1160","If you ran stats you should have results that state something",3,3
"1161","this should go in methods.",2,2
"1162","Be more specific",2,2
"1163","Average of the weight differences or the actual values? It is a little unclear",3,3
"1164","Include ANOVA p values in parenthesis",3,3
"1165","Why would methoprene increase the weight? What is the connection between methoprene and weight?",4,4
"1166","this needs to be backed up by result data",4,3
"1167","Reference the figuresReport mean and SD for each treatmentStatistical results",3,3
"1168","Wrong tense",2,2
"1169","You can determine whether or not field peas are shade tolerant from looking at previous studies, or even going on a gardening website. This support would be much stronger if you state how peas typically respond to shade",4,4
"1170","Great content in this intro, but you can still improve stylistically. You have a few run-on sentences in here and your tone seems forced. The best science writing is simple, concise, and able to be understood by anyone.",2,2
"1171","Can you be more precise? Just specify what was the control condition.As a control, the gastrocnemius muscle contractions were recorded in normal conditions.",3,3
"1172","Don’t use so much detail when explaining the behaviors; save that for the methods",2,2
"1173","You also need to include a citation in your discussion.",1,3
"1174","Why might studying oat plants be particularly important, any ideas? This will help you connect your experiment to a bigger concept in ecology.",4,4
"1175","Figure",2,3
"1176","What was the used test? This comparison is related with the information in Figure 1, not in the Table.",3,3
"1177","No need to re-state this here",3,3
"1178","Don’t need this sentence.",2,2
"1179","Incorrect citation",3,3
"1180","Revise this statement and focus on the part that you used Hill reaction assay, which was an important aspect from your methods section.",3,3
"1181","You can just leave it as 25mM",3,2
"1182","These are raw data and should not be included",3,3
"1183","This is the direct opposite of your hypothesis, and the following sentence.",2,2
"1184","How many drops?",3,3
"1185","This discussion is a little hard to follow, you need to connect these studies back to your own and explain why you think you did not see the expected result (in terms of biological and chemical reasons)",4,4
"1186","Probably not necessary",2,2
"1187","I appreciate the idea of this graph, but the axes need to have better labels. Honestly though, I think you can exclude it, because your Figure 1 also shows most of the specimens decreasing in weight over time",3,3
"1188","The stats say that your hypothesis is not supported",3,3
"1189","Focus less on habituation, and more on biological mechanisms…like maybe aggression is based on size moreso than color of opponents?",4,4
"1190","Remove (Protocol 3 steps)",3,3
"1191","You don’t need this. You already analyzed the p-value.",3,3
"1192","2% water agar",3,3
"1193","You still need units (probably volts)",3,3
"1194","Paired t-test",3,3
"1195","If 2 out of your 8 caterpillars were outliers, you may just not have very conclusive data. You need to make a very clear case for why they were outliers if you want to toss out ¼ of your data points.",3,3
"1196","Reiterate your statistical results",3,3
"1197","Why did you use a paired t-test? Please let me know if you have questions about this, because I don’t think this is the appropriate test for your data.",3,3
"1198","Did you make a figure? Reference that in your results",3,3
"1199","This decrease I think? The beginning of the sentence says decrease",2,2
"1200","Once again, you need statistics to state this",3,3
"1201","“one-way ANOVA with Tukey-Kramer post hoc test”",3,3
"1202","Average twitch threshold?",3,3
"1203","This is unclear. What do you mean by promote into adulthood, and your t-test says your data is significant so the precor you used was enough to do something.",3,3
"1204","You need some version of your hypothesis near the beginning of your intro.",2,2
"1205","Was it statistically significant? Also, include highlights from your discussion",3,3
"1206","Paired t-test",3,3
"1207","?",2,3
"1208","Did you use a two sample t-test or a paired t-test? (Your results say paired t-test)",3,3
"1209","Talk about the underlying biology of your experiment, not the name of the field",4,2
"1210","Reconsider the Title of the graph. This is not the amplitude of the threshold. You are showing the amplitude of contraction at the threshold stimulus.",3,3
"1211","You should include your p-value in your results, even though you won’t talk about what it means for the hypothesis until the discussion section.",1,3
"1212","Why did you use different doses for the control and experimental treatments?",3,3
"1213","supported",2,3
"1214","Include the standard deviation as well",3,3
"1215","Are these all the stages in the Manduca sexta’s life cycle? Egg and adult are aslo phases.",3,2
"1216","Include highlights from Discussion",2,2
"1217","No need to include this in your abstract (or intro)",2,2
"1218","Citation?",3,3
"1219","What temp was the incubator set to?",3,3
"1220","Informal. Revise to make it formal. Locate other informal/colloquial terms and revise.",2,2
"1221","Also mention briefly what you will actually be doing in the experiment",3,2
"1222","Try to include the number of pulses, the width, and the frequency.",3,3
"1223","Reference Figure 1, that information is displayed in that figure.",3,3
"1224","y-axis Contractile threshold (V)",3,3
"1225","Revise. Don’t include stat values.",3,3
"1226","Here would be a good time to reference your first figure ( the line graph) to better show this outlier.  However when you do this, do not explain why it is an outlier just yet. Wait to explain that in your discussion.",3,3
"1227","This is a great explanation for plasticity, but you can be more specific. Are there certain genes which are known to pertain to growth platicity?",4,4
"1228","Said like that, it looks like the age of the Manduca sexta. That is not the age, they were older. Consider saying: after eight days of treatment",2,2
"1229","Say support. Proved is too strong here",2,2
"1230","Yes! This is what should go in the methods.",2,3
"1231","I’m not sure if allows is the correct word here, but this is a science class, not an English class",2,2
"1232","Comparing what?",3,3
"1233","What do your error bars represent? You don’t need error bars because you didn’t average any values together.",3,3
"1234","?",3,3
"1235","what do error bars represent?",3,3
"1236","This is better than the table, but where are the error bars?",3,3
"1237","Be careful with this wording—we don’t want to imply that Physarum has a nervous system.",2,2
"1238","In what way, why? Which resources might be lacking in a sandy environment versus a soil one?",4,4
"1239","You need methods in your abstract",2,2
"1240","I would include the number of pulses and the width as well (how long the stimulus was given).",3,3
"1241","Your hypothesis should come last in your intro",2,2
"1242","Your figure caption should tell me what I should get out of looking at this figure.",3,3
"1243","Why is shelter a relevant stimulus? You need to elaborate so that your reader understands the underlying logic of your hypothesis",4,4
"1244","Doesn’t this prediction contradict your earlier claims?",4,2
"1245","This would be considered Raw data (Basic Criteria)",1,3
"1246","As you’re more interested in the total difference in mass rather than the change for each day, you could use a bar graph showing the difference between final/initial mass (Your current graph works too but, you will want to quantify the difference in growth in some way).",3,3
"1247","Again, this does not belong in the intro.",2,2
"1248","No need to state this. Just get right to explaining the results of that study",3,2
"1249","You need to include primary literature in your discussion. It’s an automatic failing grade if you do not.",1,1
"1250","Just say no significant difference between groups (t=, df = , p =). You can assume your reader knows how to interpret a p-value.",3,3
"1251","This graph is all over the place and needs to be fixed up. Look through your previous lab report notes on what goes into a good figure.",3,3
"1252","You should mention at the end of Methods section that you conducted a paired t-test to analyze your data. Do not introduce your stat test in result. Introduce what type to statistical tests you conducted in methods section and move on to stating their results in the results section.",3,3
"1253","Revise. Or just state that Paraquat would lower photosynthesis activity.",3,2
"1254","Why there is only one SD? You should have error bars for both groups every day. They also look the same for all the analyzed days. There was an error adding the error bars to the graph. You should specify the values to excel.Check excel tutorial for that. Sakai/ BioCore Guide/ Displaying Data/ graphs",3,3
"1255","This is not a very scientific way of phrasing this",2,2
"1256","Your hypothesis (null or not) should not be referenced in the results! We covered this repeatedly in class and in the resource guide. This should technically cause this report to fail.",1,1
"1257","Instead of thinking that three replicates were too small, think about the procedure of isolating the chloroplast. Maybe there weren’t enough chloroplast in the samples because they weren’t isolated properly. You mentioned about it in later sentences. Three replicates is a standard sample size so I wouldn’t say that it is too small.",4,4
"1258","No numbers. Remember this is a paragraph, not a recipe.",3,2
"1259","What background info led you to this experimental question? Naturally after you explain that briefly, you can state your hypothesis",2,4
"1260","Your hypothesis was about R:S, but you are mixing up R:S and “overall mass” here. Need to give the actual p value",3,3
"1261","You can say, as seen in figure 1",3,3
"1262","Good but can be shortened. Less methods and intro bits.",2,2
"1263","What was the concentration of the chemical?",3,3
"1264","don’t report avg. distances, this is more suitable as a supplement. Try to find a pattern and indicate accordingly.",3,3
"1265","This wouldn’t necessarily affect your results so much as increase chances that your culture was contaminated.",4,4
"1266","Missing detail = Journal name, pages",3,3
"1267","mM is a concentration measurement (mmol/L) so the L is not needed",3,3
"1268","Wrong tense",2,2
"1269","What was your p-value from your stats?",3,3
"1270","Use the averages of these data to make your graph.",3,3
"1271","Just state your actual hypothesis",2,2
"1272","At what temp?",3,3
"1273","This is interpretation. It does not belong in the results section.",1,2
"1274","Make the writing more percise",2,2
"1275","Report results of t-test correctly",3,3
"1276","Put the p-value again, even just in parentheses",3,3
"1277","This is not a primary literature source and is not sufficient by itself as your only intro citation.",3,3
"1278","Is this the name of the test you used? If so maybe revisit that.",3,3
"1279","Is this relevant to anything you discuss later? If not then you don’t need to include it",2,2
"1280","Followed by Tukey-KramerYou don’t need to include the final sentence here",3,2
"1281","…is seduced the correct word here?",2,2
"1282","Need some more background info about how acid rain would affect soil and resource allocation",2,4
"1283","Wrong citation format (see Resource Guide)",3,3
"1284","Report means ± standard deviations, as I showed in class. Two sig figs is enough.",3,3
"1285","Did you add buffer?",3,3
"1286","No sentences for just the p-vale. Write the results similar to the example that we analyzed in the last lab.",3,2
"1287","This doesn’t accurately represent what you did, this reads as though you only did one trial for each treatment. Describe why you chose the particular types of fake fish that you did.",3,4
"1288","What statistical test(s) did you run on the data?",3,3
"1289","Via what metric? How did you measure growth?",3,3
"1290","Do not use an entire sentence just to mention that a t-Test was used to determine significance. Also avoid the use of a sentence only to inform the statistical outcome. 0.05 is not a degree of freedom",3,3
"1291","Avoid stating stat results in abstract. Alternatively, you can say that your herbicide did not significantly decrease photosynthesis which was supported by your t-test analysis.",2,2
"1292","I’m still confused by this statement",2,3
"1293","You don’t need to give all this details about the methods in the Abstract. That is fine for the methods section.",2,2
"1294","in Physarum",2,3
"1295","I believe all of these units should be volts, and you should include your standard deviations",3,3
"1296","Most of this is just wording but I would try to be less confident in wording this. Because the lack of statistics, we cannot say the hypothesis was supported. However, I would still keep it in the realm of it may have been reaching significance. Rather that it would have reached significance.",2,4
"1297","You didn’t reference this table in the text. Tables and figures should be referred in the corresponding results section. This table is repeating the information of the figures, so you could omit it.",3,3
"1298","You can make this title more concise",2,2
"1299","This is kind of strange phrasing. Just say that seeds were grown.",2,3
"1300","You mention this in the methods so you shouldn’t have to mention it here.",2,3
"1301","Commented above.What specific data (the values you put in) is not significant?  You said it had tetany every time, that should be significant so what ever data you put into the t-test wasn’t (tetany vs not tetany).  Let me know if you are confused.",3,3
"1302","Check the x-axis, it is not right. You can be more precise with the y-axis. What is the variable that you measured for this graph? The whiskers look very similar. Were the SD similar? If not, there is a problem",3,3
"1303","You need to mention weight somewhere here since that is what you are measuring, and make the connection between weight and pupation and the hormone if you really want to measure pupation.",3,4
"1304","The introduction was much improved, but you need to make sure you better introduce your experimental treatment.",2,4
"1305","This is repetitive.",2,2
"1306","Should mention that you used Hill reaction to quantify photosynthesis",3,3
"1307","Writing flow reads robotically",2,2
"1308","Be more precise a higher stimulation voltage",2,3
"1309","I would include a little more background info from the introduction",2,2
"1310","According to this, the eight caterpillars were treated with Martin’s IGR",3,3
"1311","Restructure your introduction so it flows better. Start by broadly talking about resource allocation, then effects of salinity (you have good background sources here!) and then your specific hypothesis. What you have right now lacks a logical flow.",2,4
"1312","Also introduce the stat test you performed to analyze your data as final sentence in methods data.",3,3
"1313","remove or more this sentence elsewhere. You should begin more broadly",2,2
"1314","Weights?",3,3
"1315","Try to work on organizing your intro better.",2,2
"1316","It seems like you used one standard deviation for each error bar. Because each day was a separate average (of 3 values), the error bars should be a standard deviation between those 3 averaged values.",3,3
"1317","Why else would we want to use/study Physarum in the lab?",3,3
"1318","What are the values between parenthesis the SD for of the variables for the control and experimental groups or both variables for one group? That is not clear just reading the text. Nonetheless, I would report the mean and SD together and then interpret those results",3,3
"1319","You already mentioned this. Avoid repeating informationAdditionally, why do you think this could be better? You can specify that.",2,2
"1320","remove",2,2
"1321","Captions need more",3,3
"1322","T-test gives a binary solution. It either significant or not significant. No intermediate.",3,3
"1323","This figure would be better if you also show an experimental animal at the same day. Then, the difference in coloration between them will be more obvious",3,3
"1324","What statistical test did you run?",3,3
"1325","Do not use quotes in scientific writing",2,2
"1326","All these details about the methodology are unnecessary here. Keep them for the Methods section.",2,2
"1327","followed by red and green. I tried to spot and suggest better way to structure your writing, but go through your report again to revise for a well-structured, concise sentences with proper terms.",2,2
"1328","It’s great that you’re able to form this connection and it was part of the reason we had that case study. However, because this was not a study actually done by our lab coordinator, I would try to find another source. I believe I was told it was slightly modified from an existing study to better fit our lab.",2,4
"1329","Figure 2.",2,3
"1330","These are really more methods than results",2,2
"1331","So what do you think was happening physiologically in the muscle then? Give a biological reason for your results",4,4
"1332","State your p-value",3,3
"1333",": not ,",2,3
"1334","How much were they given? How?",3,3
"1335","This is Figure 3, not image. Work in the redaction of the sentence. You can actually combine the two pictures in just one figure (Figure 3) and write one figure legend explaining both pictures.Specify the group! Is this an experimental animal or a control animal? That is important. That’s why is necessary to be precise.",3,3
"1336","This is summed up well with your bar graph, so you don’t need to include this",3,3
"1337","Same problem with error bars",3,3
"1338","Instead of thinking that three replicates were too small, think about the procedure of isolating the chloroplast. Maybe there weren’t enough chloroplast in the samples because they weren’t isolated properly. You mentioned about it in later sentences. Three replicates is a standard sample size so I wouldn’t say that it is too small.",4,4
"1339","This figure really isn’t necessary.",3,3
"1340","Don’t include the concentration of your chemical in the intro, include it in the methods",3,2
"1341","Fish are ectothermic, so they do not regulate their body temperature. Hence, they do not exert energy towards maintaining homeostasis. Explain your data in terms of the metabolic inefficiencies of bettas in colder water.",4,4
"1342","[Anderson: 1988]",3,3
"1343","Title should VERY briefly state the main takeaway of your experiment",2,2
"1344","Revise this statement and focus on the part that you used Hill reaction assay, which was an important aspect from your methods section.",3,3
"1345","Hypotheses are neither correct nor incorrect",2,2
"1346","Roughly 50 microliter (µL)",3,3
"1347","Do not include raw data in your lab report.",3,3
"1348","Why’d you want these pellets?",3,3
"1349","I would try to include a sentence or 2 about the role of Ach in neuromuscular function.",2,2
"1350","You NEED to include a citation in your discussion (that isn’t the lab manual, b/c the lab manual does not count as a citation)",1,3
"1351","So then your hypothesis is rejected, due to your experimental and statistical results",3,3
"1352","remove some of the redundancy",2,2
"1353","How did you analyze the data afterward?",3,3
"1354","Your objective first before hypothesis",3,2
"1355","Also, I believe this discussion needs to change a bit since you were inhibiting E20, not increasing it.",4,4
"1356","I’d give more biological background pertinent to the light-dependent reactions of photosynthesis in your intro.",2,4
"1357","Title should VERY briefly state the main takeaway of your experiment",2,2
"1358","Make sure you mention the alpha value",3,3
"1359","Add another sentence about why this is important.",2,2
"1360","And not being efficient in isolating the chloroplasts",3,3
"1361","Methods should be in past tense",2,2
"1362","This is written like an Introduction. In this section, you should use previous studies to interpret the results.",4,2
"1363","Reword!",2,3
"1364","This intro would benefit from a bit more info on the M. sexta and why you are using it as your model organism.",2,2
"1365","Wrong citation format (see Resource Guide)",3,3
"1366","Summarize your findings and point the reader to the relevant data in the text, figures and/or tables. The text should complement the figures or tables, not repeat the same information.",3,3
"1367","You had all fourth instar larva",3,3
"1368","What is IBMX?",3,3
"1369","…because you said this.",2,2
"1370","Careful, they didn’t actually end up pupating",3,3
"1371","These show raw data. Your data should instead be summarized so that bars represent means, with error bars.",3,3
"1372","Are you sure? More like decreasing the extent of absorbance decrease, if you’re anticipating a decrease in photosynthetic activity.",3,3
"1373","hypothesize",2,2
"1374","This is the only time you stated that,  this needs to be elsewhere in your paper too",2,2
"1375","Make sure to read through this abstract again and make sure it flows well and makes sense",2,2
"1376","Put units on these values",3,3
"1377","Try to explain your results in your discussion with more biology; provide a mechanism and explain why length but not mass changed between groups.",4,4
"1378","citation formatting. Thi sis a paper published in Insect Biochemistry. 16 (5): 741-747Check the BioCore Guide pages 48-49",3,3
"1379","Why is this experiment important?",4,2
"1380","This is not what we agreed on summarizing these data.",3,3
"1381","These belong in methods",2,2
"1382","This is too much detail focusing on the methods. This statement should rather go in the methods section. I suggest to remove it and revise the previous line to convey the message.",2,2
"1383","Was it the one that was the heaviest?",3,3
"1384","You should look if your data support the hypothesis, not previous studies.",4,4
"1385","How did you determine the threshold? You could specify that.There was not a control leg",3,3
"1386","This should be year published",3,3
"1387","All information that is not common knowledge needs to be cited.",3,3
"1388","I need to see all the stats; p value, t stat, and df",3,3
"1389","Sample size?",3,3
"1390","but",2,3
"1391","Need a little more info here. Some background info about why size may or may not affect aggressive display",4,4
"1392","Need to have some more references about specificially green light. The biological mechanisms",3,4
"1393","Choose a different tense. Present or past is better. You use past later in this same paragraph, so stick with that.",2,2
"1394","Make the connection between DCPIP color, reduction in absorbance, and increase in photosynthetic activity explicit here.",4,4
"1395","So I’m assuming you ran a paired t-test, which was the incorrect version, so your p-value is likely incorrect. I would rerun the test with the correct template for the revision",3,3
"1396","Include on reference list",3,3
"1397","What does this say about your hypothesis? What do you conclude?",4,2
"1398","Your standard deviation bars are incorrect, fix them so they work with your graph",3,3
"1399","Do you have your p-value to support this? You can state it in parentheses",3,3
"1400","remove",2,2
"1401","Avoid this. Since the stat’s weren’t significant, you can’t say that xxx was higher than yyy",3,3
"1402","Among other things",2,3
"1403","Do not quote other papers",2,2
"1404","No need to show the table, since the same data are shown in a figure",3,3
"1405","You need way more in this discussion",2,2
"1406","[Johnson: 2018]",3,3
"1407","Specify the voltage values",3,3
"1408","You can report numbers in the abstract, so your means and standard devs and stats should be in here.",2,3
"1409","Although you can mention that previous researchers found similar results than you by affecting the secretion of JH instead, I will recommend you look for another source.",4,4
"1410","This is still not primary literature. It is okay to cite the lab manual, but it cannot be your only citation in the intro (or the discussion, for that matter).",1,1
"1411","The details of the used equipment and software are not necessary in the Abstract. That is required in the methods. Rewrite this sentence without mentioning that, just summarizing the main idea of the experiment.",2,2
"1412","This is the concept you need to elaborate on in your introduction.",2,2
"1413","Indicate that you used this formula to convert your raw data (which is your absorbance data)",3,3
"1414","hypothesize",2,2
"1415","You can omit this and only include the information between parenthesis",2,2
"1416","This should come after the introduction of allocation",2,2
"1417","Again, this is interpretation which should not be in results section. Basic Criteria error#2",1,1
"1418","This is not a figure legendMissing details. Figure captions should be self-explanatory",3,3
"1419","Good report, but please be sure to proofread for grammar and punctuation errors and consistency in edits.",2,2
"1420","Can you cite your source? This should apply to all established facts that are not your original work.",3,3
"1421","This should be in sentence form.",3,2
"1422","What are the implications of this? In what situation would cause CO2 levels to vary and why does it matter to us?",4,4
"1423","Did you calculate statistical data or did you compare your data statistically?",3,3
"1424","Label and figure caption# does not match",3,3
"1425","Avoid direct quotes of more than 2-3 words. You should be able to paraphrase this pretty easily.",2,2
"1426","These are raw data",3,3
"1427","What concentration? This is important!",3,3
"1428","Are these averaged values? Where are the SD?",3,3
"1429","You should use this citation to set up the rationale for your hypothesis, so I will look forward to that in the revised version.",4,3
"1430","This is not primary literature and is not cited within the text either",3,3
"1431","Did you use t-test for this experiment? If there was no stat significant results, you can mention it here. You should have explored few possible reasons on what went wrong in the discussion section. Put the highlights from discussion here as concluding statements.",2,4
"1432","Need to reference figures/tables in results section",3,3
"1433","Where is your figure title (needs to be in the caption)? Also, what do the error bars represent?",3,3
"1434","The picture is distorted. Please, select figures with better quality next time",3,3
"1435","Just talk overall about your results and whether they support your hypothesis and then have a concluding sentence. Also, this doesn’t make much sense with what you wrote in your results section",2,4
"1436","Y-axis label can be a lot shorter, also you need units on it",3,3
"1437","Be more specific. What was the effect of the treatment?",3,3
"1438","Units?",3,3
"1439","Reference the figure",3,3
"1440","This is raw data, you will have to fix up this chart and figure caption like we talked about in lab.",3,3
"1441","Since you have so many figures, you should choose the three that best explain your data and ones that help you formulate the best argument in the discussion.",3,3
"1442","I would include the number of pulses and the width for each of these voltages",3,3
"1443","Citation formatting",3,3
"1444","It is technically controlled by the levels of JH (but also by levels of ecdysterone)",3,3
"1445","Why just one standard deviation?",3,3
"1446","And thus",2,3
"1447","These are contradictory. First you said that it decreased for all the three legs, and later you said in only two. Be precise",3,2
"1448","Look in the annotation exercise how to report the statistical analysis in the results section. Avoid using an entire sentence just for the statistical outcome.",3,3
"1449","Do not use sentences just for the statistical results.",3,3
"1450","Missing statistical analysis",3,3
"1451","There should not be a title in the body of the graph.",3,3
"1452","Hmm, I don’t think the scale is the problem necessary, but you make a big assumption in that you assume betta reaction to fake fish accurately reflects their reactions to fish of different species. I don’t think you can assume that at all. Instead, think about why not reacting to fake objects in the tank might be a beneficial adaptation for these fish, and discuss the implications or potential evolutionary roots of that.",4,4
"1453","Try to embed your (in)dependent variables in here. Again, try to work on substantiating this claim with more information that’s relevant to an experiment with only isolated chloroplasts.",4,4
"1454","What we labeled the tubes is not important",3,3
"1455","What did this study do? What did they find? Is it related to yours?",4,4
"1456","This can go in results.",2,3
"1457","Include an introductory sentence or two, and mention your hypothesis and whether it was supported or rejected.",2,2
"1458","You need to include your hypothesis and whether or not it was supported in the abstract",2,2
"1459","Use passive form",2,2
"1460","There is no prediction in your hypothesis. Reformulate the hypothesis including the prediction.",4,2
"1461","Edit this one based on the first one",2,3
"1462","fewer",2,3
"1463","This table displays the same information than figure 1. Avoid repeating information.",3,3
"1464","Support this statement reporting the mean ± SD for each group",3,3
"1465","?",4,3
"1466","Cite this in this sentence",3,3
"1467","A brief (1-2 sentences) explanation for why the model organism was good to use in your experiment.",3,2
"1468","Include more data here.  Basically the values you plotted but in sentence form.",3,3
"1469","Citation formatting",3,3
"1470","Missing standard deviation for each condition.",3,3
"1471","Make sure you have references in the discussion section.",1,2
"1472","This is close enough to interpretation that you should save it for the discussion and not include it here.",1,2
"1473","What statistical test did you use?",3,3
"1474","This is not the same hypothesis you reported in the intro",4,2
"1475","I’m assuming this is the same year as the citation from the sentence before?",3,3
"1476","Figure captions?",3,3
"1477","Very solid explanation in your intro, but you tend to repeat yourself. Try to work on eliminating redundancies and making your writing more concise.",2,2
"1478","Report your t-stat, d.f. and p values in parenthesis",3,3
"1479","Force transducer?",3,3
"1480","This cannot be visualized in the figure. It’s hard to see those details. Next time, use a better picture",3,3
"1481","“We predicted…” or “We hypothesized that…”",2,3
"1482","When you write an abstract, think of it as a summary of all of your sections of your lab report. So, pick the most important things from your methods, results, and discussions and put it in here. [didn’t follow-up]",2,2
"1483","Generally you don’t put citations in your abstract",2,2
"1484","Not unsuccessful you just didn’t get a significant difference",3,3
"1485","You need to justify that this test compound as an inhibitor by backing up with primary lit",3,3
"1486","Have to have references in the discussion section",1,2
"1487","In all species or just bettas?",4,2
"1488","Report these results as well.",3,3
"1489","gated",2,3
"1490","Language….",2,3
"1491","Do  not use a table for the statistical outcome",3,3
"1492","Watch your significant digits!  Rounding to a reasonable value is acceptable.",3,3
"1493","Hmm, maybe not quite reaching denaturation, but maybe disrupting protein function?",4,3
"1494","As long as you state these values in your results, you don’t need to have this table",3,3
"1495","You do not need to provide statistics or specific values in your abstract, although you do need to tie your findings back to the big picture",2,4
"1496","You need to introduce your treatment. How does sand affect nutrient availability?",2,4
"1497","This abstract is too short. If you need help on how to write an abstract or what to include, please come email or talk to me.",2,2
"1498","Didn’t you state this in methods?",3,2
"1499","Make the necessity for this information a little more clear.",2,2
"1500","Re-organize the data to plot change in weight for control vs treatment groups",3,3
"1501","Where is your hypothesis? Also, where do you talk about why you chose this animal? I’m not even clear on what you are testing here.",1,4
"1502","This is raw data, you don’t need to include it.",3,3
"1503","In both spinach and kale? To the same degree?",3,3
"1504","Your t-test is very not significant (p-value far above 0.05), so why do you say that it supported the hypothesis?",4,3
"1505","No need for title on the graph. Need to have x axis labels instead of the legend",3,3
"1506","They were 4th instar larvae",3,3
"1507","In your intro you need to talk more about the biological things that happen what would be affected by caffeine",4,4
"1508","This sentence only make sense if you mention those applications, but just saying that logical applications have been carried previously, you are not giving new relevant information.",2,2
"1509","This section should be written in Past tense.",2,2
"1510","Never include raw data in a lab report",3,3
"1511","I’m not clear on what you compared here for insignificant results.",3,3
"1512","any time you have an average graphed, you will need standard deviation bars. As such, this graph would need a total of 16 standard deviation bars.",3,3
"1513","Improper citation format. Also the lab manual is not primary literature",3,3
"1514","What kind? Let me know what you’re thinking in lab, and I’ll help!",3,3
"1515","Formalize the language a bit here. This works for a lab notebook but here you should pretend like you are writing a scientific paper.",2,2
"1516","At what temp?",3,3
"1517","You don’t need to justify what stat test you are doing",3,3
"1518","What would be the preferable outcome? Why would doing those experiments be beneficial or worthwhile doing?",4,2
"1519","You don’t need to talk about using excel and you do not need to explain your graphing methods. Error bar explanation should go in the figure caption.",3,3
"1520","Stats?",3,3
"1521","I’m a little confused here. The p-values should represent a comparison. So, low CO2 to what? You should have a reference to your figure here, as well as means +/- SDs. Please let me know if you need any help.",3,3
"1522","These should also have error bars as they are averages",3,3
"1523","In your current model your activator targeted both IP3 and Ca2+ and your inhibitor targeted only Ca2+. To address this issue, you should have proposed an activator that only targets Ca2+ or alternative method. How would you clearly quantify the effect of an activator? Clear suggestion with example needed.",4,4
"1524","Stats?",3,3
"1525","This is not necessary here. They are different, so they should be different in the graphs",3,3
"1526","If you combine these 3 figures, then you will only need one figure caption.",3,3
